TERYT gminy;gmina;powiat;województwo;Liczba osób
1805022;BRZYSKA;JASIELSKI;PODKARPACKIE;10
1805032;DĘBOWIEC;JASIELSKI;PODKARPACKIE;10
1805042;JASŁO;JASIELSKI;PODKARPACKIE;20
1805055;KOŁACZYCE;JASIELSKI;PODKARPACKIE;10
1805072;NOWY ŻMIGRÓD;JASIELSKI;PODKARPACKIE;0
1805082;OSIEK JASIELSKI;JASIELSKI;PODKARPACKIE;0
1805092;SKOŁYSZYN;JASIELSKI;PODKARPACKIE;10
1805112;TARNOWIEC;JASIELSKI;PODKARPACKIE;0
1806012;CMOLAS;KOLBUSZOWSKI;PODKARPACKIE;0
1806024;KOLBUSZOWA;KOLBUSZOWSKI;PODKARPACKIE;10
1806025;KOLBUSZOWA;KOLBUSZOWSKI;PODKARPACKIE;20
1806032;MAJDAN KRÓLEWSKI;KOLBUSZOWSKI;PODKARPACKIE;10
1806042;NIWISKA;KOLBUSZOWSKI;PODKARPACKIE;0
1806052;RANIŻÓW;KOLBUSZOWSKI;PODKARPACKIE;0
1806062;DZIKOWIEC;KOLBUSZOWSKI;PODKARPACKIE;0
1807012;CHORKÓWKA;KROŚNIEŃSKI;PODKARPACKIE;10
1807024;DUKLA;KROŚNIEŃSKI;PODKARPACKIE;10
1807025;DUKLA;KROŚNIEŃSKI;PODKARPACKIE;10
1807034;IWONICZ-ZDRÓJ;KROŚNIEŃSKI;PODKARPACKIE;10
1807035;IWONICZ-ZDRÓJ;KROŚNIEŃSKI;PODKARPACKIE;10
1807044;JEDLICZE;KROŚNIEŃSKI;PODKARPACKIE;10
1807045;JEDLICZE;KROŚNIEŃSKI;PODKARPACKIE;10
1807052;KORCZYNA;KROŚNIEŃSKI;PODKARPACKIE;10
1807062;KROŚCIENKO WYŻNE;KROŚNIEŃSKI;PODKARPACKIE;0
1807072;MIEJSCE PIASTOWE;KROŚNIEŃSKI;PODKARPACKIE;10
1807084;RYMANÓW;KROŚNIEŃSKI;PODKARPACKIE;10
1807085;RYMANÓW;KROŚNIEŃSKI;PODKARPACKIE;10
1807092;WOJASZÓWKA;KROŚNIEŃSKI;PODKARPACKIE;10
1807102;JAŚLISKA;KROŚNIEŃSKI;PODKARPACKIE;0
1808011;LEŻAJSK;LEŻAJSKI;PODKARPACKIE;20
1808032;KURYŁÓWKA;LEŻAJSKI;PODKARPACKIE;10
1808042;LEŻAJSK;LEŻAJSKI;PODKARPACKIE;10
1808054;NOWA SARZYNA;LEŻAJSKI;PODKARPACKIE;10
1808055;NOWA SARZYNA;LEŻAJSKI;PODKARPACKIE;10
1809011;LUBACZÓW;LUBACZOWSKI;PODKARPACKIE;20
1809025;CIESZANÓW;LUBACZOWSKI;PODKARPACKIE;0
1809032;HORYNIEC-ZDRÓJ;LUBACZOWSKI;PODKARPACKIE;10
1809042;LUBACZÓW;LUBACZOWSKI;PODKARPACKIE;0
1809054;NAROL;LUBACZOWSKI;PODKARPACKIE;0
1809055;NAROL;LUBACZOWSKI;PODKARPACKIE;10
1809064;OLESZYCE;LUBACZOWSKI;PODKARPACKIE;10
1809072;STARY DZIKÓW;LUBACZOWSKI;PODKARPACKIE;0
1809082;WIELKIE OCZY;LUBACZOWSKI;PODKARPACKIE;0
1810011;ŁAŃCUT;ŁAŃCUCKI;PODKARPACKIE;30
1810022;BIAŁOBRZEGI;ŁAŃCUCKI;PODKARPACKIE;10
1810032;CZARNA;ŁAŃCUCKI;PODKARPACKIE;20
1810042;ŁAŃCUT;ŁAŃCUCKI;PODKARPACKIE;20
1810052;MARKOWA;ŁAŃCUCKI;PODKARPACKIE;0
1810062;RAKSZAWA;ŁAŃCUCKI;PODKARPACKIE;0
1810072;ŻOŁYNIA;ŁAŃCUCKI;PODKARPACKIE;10
1811011;MIELEC;MIELECKI;PODKARPACKIE;230
1811022;BOROWA;MIELECKI;PODKARPACKIE;10
1811032;CZERMIN;MIELECKI;PODKARPACKIE;0
1811042;GAWŁUSZOWICE;MIELECKI;PODKARPACKIE;0
1811052;MIELEC;MIELECKI;PODKARPACKIE;20
1811062;PADEW NARODOWA;MIELECKI;PODKARPACKIE;0
1811074;PRZECŁAW;MIELECKI;PODKARPACKIE;0
1811075;PRZECŁAW;MIELECKI;PODKARPACKIE;10
1811084;RADOMYŚL WIELKI;MIELECKI;PODKARPACKIE;10
1811085;RADOMYŚL WIELKI;MIELECKI;PODKARPACKIE;0
1811092;TUSZÓW NARODOWY;MIELECKI;PODKARPACKIE;10
1812012;HARASIUKI;NIŻAŃSKI;PODKARPACKIE;0
1812022;JAROCIN;NIŻAŃSKI;PODKARPACKIE;10
1812032;JEŻOWE;NIŻAŃSKI;PODKARPACKIE;10
1812042;KRZESZÓW;NIŻAŃSKI;PODKARPACKIE;0
1812054;NISKO;NIŻAŃSKI;PODKARPACKIE;10
1812055;NISKO;NIŻAŃSKI;PODKARPACKIE;0
1812064;RUDNIK NAD SANEM;NIŻAŃSKI;PODKARPACKIE;0
1812074;ULANÓW;NIŻAŃSKI;PODKARPACKIE;0
1812075;ULANÓW;NIŻAŃSKI;PODKARPACKIE;0
1813012;BIRCZA;PRZEMYSKI;PODKARPACKIE;10
1813025;DUBIECKO;PRZEMYSKI;PODKARPACKIE;10
1813032;FREDROPOL;PRZEMYSKI;PODKARPACKIE;10
1813042;KRASICZYN;PRZEMYSKI;PODKARPACKIE;10
1813052;KRZYWCZA;PRZEMYSKI;PODKARPACKIE;0
1813062;MEDYKA;PRZEMYSKI;PODKARPACKIE;0
1813072;ORŁY;PRZEMYSKI;PODKARPACKIE;0
1813082;PRZEMYŚL;PRZEMYSKI;PODKARPACKIE;10
1813102;ŻURAWICA;PRZEMYSKI;PODKARPACKIE;10
1814011;PRZEWORSK;PRZEWORSKI;PODKARPACKIE;20
1814022;ADAMÓWKA;PRZEWORSKI;PODKARPACKIE;0
1814042;JAWORNIK POLSKI;PRZEWORSKI;PODKARPACKIE;0
1814054;KAŃCZUGA;PRZEWORSKI;PODKARPACKIE;0
1814055;KAŃCZUGA;PRZEWORSKI;PODKARPACKIE;0
1814062;PRZEWORSK;PRZEWORSKI;PODKARPACKIE;30
1814074;SIENIAWA;PRZEWORSKI;PODKARPACKIE;0
1814075;SIENIAWA;PRZEWORSKI;PODKARPACKIE;0
1814082;TRYŃCZA;PRZEWORSKI;PODKARPACKIE;10
1814092;ZARZECZE;PRZEWORSKI;PODKARPACKIE;0
1815012;IWIERZYCE;ROPCZYCKO-SĘDZISZOWSKI;PODKARPACKIE;0
1815022;OSTRÓW;ROPCZYCKO-SĘDZISZOWSKI;PODKARPACKIE;0
1815034;ROPCZYCE;ROPCZYCKO-SĘDZISZOWSKI;PODKARPACKIE;10
1815035;ROPCZYCE;ROPCZYCKO-SĘDZISZOWSKI;PODKARPACKIE;0
1815044;SĘDZISZÓW MAŁOPOLSKI;ROPCZYCKO-SĘDZISZOWSKI;PODKARPACKIE;20
1815045;SĘDZISZÓW MAŁOPOLSKI;ROPCZYCKO-SĘDZISZOWSKI;PODKARPACKIE;0
1815052;WIELOPOLE SKRZYŃSKIE;ROPCZYCKO-SĘDZISZOWSKI;PODKARPACKIE;0
1816011;DYNÓW;RZESZOWSKI;PODKARPACKIE;10
1816024;BŁAŻOWA;RZESZOWSKI;PODKARPACKIE;0
1816025;BŁAŻOWA;RZESZOWSKI;PODKARPACKIE;10
1816034;BOGUCHWAŁA;RZESZOWSKI;PODKARPACKIE;20
1816035;BOGUCHWAŁA;RZESZOWSKI;PODKARPACKIE;40
1816042;CHMIELNIK;RZESZOWSKI;PODKARPACKIE;10
1816052;DYNÓW;RZESZOWSKI;PODKARPACKIE;10
1816064;GŁOGÓW MAŁOPOLSKI;RZESZOWSKI;PODKARPACKIE;20
1816065;GŁOGÓW MAŁOPOLSKI;RZESZOWSKI;PODKARPACKIE;10
1816072;HYŻNE;RZESZOWSKI;PODKARPACKIE;0
1816082;KAMIEŃ;RZESZOWSKI;PODKARPACKIE;0
1816092;KRASNE;RZESZOWSKI;PODKARPACKIE;30
1816102;LUBENIA;RZESZOWSKI;PODKARPACKIE;20
1816114;SOKOŁÓW MAŁOPOLSKI;RZESZOWSKI;PODKARPACKIE;10
1816115;SOKOŁÓW MAŁOPOLSKI;RZESZOWSKI;PODKARPACKIE;10
1816122;ŚWILCZA;RZESZOWSKI;PODKARPACKIE;30
1816132;TRZEBOWNISKO;RZESZOWSKI;PODKARPACKIE;30
1816144;TYCZYN;RZESZOWSKI;PODKARPACKIE;10
1816145;TYCZYN;RZESZOWSKI;PODKARPACKIE;10
1817011;SANOK;SANOCKI;PODKARPACKIE;100
1817022;BESKO;SANOCKI;PODKARPACKIE;0
1817032;BUKOWSKO;SANOCKI;PODKARPACKIE;0
1817042;KOMAŃCZA;SANOCKI;PODKARPACKIE;10
1817052;SANOK;SANOCKI;PODKARPACKIE;10
1817062;TYRAWA WOŁOSKA;SANOCKI;PODKARPACKIE;10
1817074;ZAGÓRZ;SANOCKI;PODKARPACKIE;10
1817075;ZAGÓRZ;SANOCKI;PODKARPACKIE;10
1817082;ZARSZYN;SANOCKI;PODKARPACKIE;0
1818011;STALOWA WOLA;STALOWOWOLSKI;PODKARPACKIE;250
1818022;BOJANÓW;STALOWOWOLSKI;PODKARPACKIE;10
1818032;PYSZNICA;STALOWOWOLSKI;PODKARPACKIE;20
1818042;RADOMYŚL NAD SANEM;STALOWOWOLSKI;PODKARPACKIE;10
1818054;ZAKLIKÓW;STALOWOWOLSKI;PODKARPACKIE;10
1818055;ZAKLIKÓW;STALOWOWOLSKI;PODKARPACKIE;10
1818062;ZALESZANY;STALOWOWOLSKI;PODKARPACKIE;20
1819012;CZUDEC;STRZYŻOWSKI;PODKARPACKIE;20
1819022;FRYSZTAK;STRZYŻOWSKI;PODKARPACKIE;10
1819032;NIEBYLEC;STRZYŻOWSKI;PODKARPACKIE;10
1819044;STRZYŻÓW;STRZYŻOWSKI;PODKARPACKIE;10
1819045;STRZYŻÓW;STRZYŻOWSKI;PODKARPACKIE;10
1819052;WIŚNIOWA;STRZYŻOWSKI;PODKARPACKIE;10
1820014;BARANÓW SANDOMIERSKI;TARNOBRZESKI;PODKARPACKIE;0
1820015;BARANÓW SANDOMIERSKI;TARNOBRZESKI;PODKARPACKIE;10
1820022;GORZYCE;TARNOBRZESKI;PODKARPACKIE;20
1820032;GRĘBÓW;TARNOBRZESKI;PODKARPACKIE;0
1820044;NOWA DĘBA;TARNOBRZESKI;PODKARPACKIE;20
1820045;NOWA DĘBA;TARNOBRZESKI;PODKARPACKIE;10
1821012;BALIGRÓD;LESKI;PODKARPACKIE;10
1821022;CISNA;LESKI;PODKARPACKIE;50
1821034;LESKO;LESKI;PODKARPACKIE;20
1821035;LESKO;LESKI;PODKARPACKIE;0
1821042;OLSZANICA;LESKI;PODKARPACKIE;0
1821052;SOLINA;LESKI;PODKARPACKIE;40
1861011;KROSNO;KROSNO;PODKARPACKIE;80
1862011;PRZEMYŚL;PRZEMYŚL;PODKARPACKIE;150
1863011;RZESZÓW;RZESZÓW;PODKARPACKIE;850
1864011;TARNOBRZEG;TARNOBRZEG;PODKARPACKIE;70
2001011;AUGUSTÓW;AUGUSTOWSKI;PODLASKIE;90
2001022;AUGUSTÓW;AUGUSTOWSKI;PODLASKIE;10
2001032;BARGŁÓW KOŚCIELNY;AUGUSTOWSKI;PODLASKIE;10
2001044;LIPSK;AUGUSTOWSKI;PODLASKIE;10
2001045;LIPSK;AUGUSTOWSKI;PODLASKIE;0
2001052;NOWINKA;AUGUSTOWSKI;PODLASKIE;10
2001062;PŁASKA;AUGUSTOWSKI;PODLASKIE;10
2001072;SZTABIN;AUGUSTOWSKI;PODLASKIE;10
2002014;CHOROSZCZ;BIAŁOSTOCKI;PODLASKIE;30
2002015;CHOROSZCZ;BIAŁOSTOCKI;PODLASKIE;90
2002024;CZARNA BIAŁOSTOCKA;BIAŁOSTOCKI;PODLASKIE;40
2002025;CZARNA BIAŁOSTOCKA;BIAŁOSTOCKI;PODLASKIE;10
2002032;DOBRZYNIEWO DUŻE;BIAŁOSTOCKI;PODLASKIE;40
2002042;GRÓDEK;BIAŁOSTOCKI;PODLASKIE;10
2002052;JUCHNOWIEC KOŚCIELNY;BIAŁOSTOCKI;PODLASKIE;80
2002064;ŁAPY;BIAŁOSTOCKI;PODLASKIE;40
2002065;ŁAPY;BIAŁOSTOCKI;PODLASKIE;10
2002074;MICHAŁOWO;BIAŁOSTOCKI;PODLASKIE;10
2002075;MICHAŁOWO;BIAŁOSTOCKI;PODLASKIE;10
2002082;POŚWIĘTNE;BIAŁOSTOCKI;PODLASKIE;0
2002094;SUPRAŚL;BIAŁOSTOCKI;PODLASKIE;20
2002095;SUPRAŚL;BIAŁOSTOCKI;PODLASKIE;100
2002104;SURAŻ;BIAŁOSTOCKI;PODLASKIE;0
2002105;SURAŻ;BIAŁOSTOCKI;PODLASKIE;10
2002112;TUROŚŃ KOŚCIELNA;BIAŁOSTOCKI;PODLASKIE;30
2002124;TYKOCIN;BIAŁOSTOCKI;PODLASKIE;10
2002125;TYKOCIN;BIAŁOSTOCKI;PODLASKIE;10
2002134;WASILKÓW;BIAŁOSTOCKI;PODLASKIE;40
2002135;WASILKÓW;BIAŁOSTOCKI;PODLASKIE;50
2002144;ZABŁUDÓW;BIAŁOSTOCKI;PODLASKIE;10
2002145;ZABŁUDÓW;BIAŁOSTOCKI;PODLASKIE;40
2002152;ZAWADY;BIAŁOSTOCKI;PODLASKIE;0
2003011;BIELSK PODLASKI;BIELSKI;PODLASKIE;40
2003021;BRAŃSK;BIELSKI;PODLASKIE;10
2003032;BIELSK PODLASKI;BIELSKI;PODLASKIE;10
2003042;BOĆKI;BIELSKI;PODLASKIE;0
2003052;BRAŃSK;BIELSKI;PODLASKIE;0
2003062;ORLA;BIELSKI;PODLASKIE;0
2003072;RUDKA;BIELSKI;PODLASKIE;0
2004011;GRAJEWO;GRAJEWSKI;PODLASKIE;30
2004022;GRAJEWO;GRAJEWSKI;PODLASKIE;0
2004032;RADZIŁÓW;GRAJEWSKI;PODLASKIE;0
2004044;RAJGRÓD;GRAJEWSKI;PODLASKIE;10
2004045;RAJGRÓD;GRAJEWSKI;PODLASKIE;0
2004054;SZCZUCZYN;GRAJEWSKI;PODLASKIE;0
2005011;HAJNÓWKA;HAJNOWSKI;PODLASKIE;60
2005022;BIAŁOWIEŻA;HAJNOWSKI;PODLASKIE;0
2005032;CZEREMCHA;HAJNOWSKI;PODLASKIE;0
2005042;CZYŻE;HAJNOWSKI;PODLASKIE;10
2005052;DUBICZE CERKIEWNE;HAJNOWSKI;PODLASKIE;10
2005062;HAJNÓWKA;HAJNOWSKI;PODLASKIE;0
2005075;KLESZCZELE;HAJNOWSKI;PODLASKIE;0
2005082;NAREW;HAJNOWSKI;PODLASKIE;10
2005092;NAREWKA;HAJNOWSKI;PODLASKIE;10
2006011;KOLNO;KOLNEŃSKI;PODLASKIE;10
2006032;KOLNO;KOLNEŃSKI;PODLASKIE;0
2006042;MAŁY PŁOCK;KOLNEŃSKI;PODLASKIE;0
2006055;STAWISKI;KOLNEŃSKI;PODLASKIE;0
2006062;TUROŚL;KOLNEŃSKI;PODLASKIE;10
2007022;ŁOMŻA;ŁOMŻYŃSKI;PODLASKIE;30
2007032;MIASTKOWO;ŁOMŻYŃSKI;PODLASKIE;0
2007044;NOWOGRÓD;ŁOMŻYŃSKI;PODLASKIE;0
2007045;NOWOGRÓD;ŁOMŻYŃSKI;PODLASKIE;0
2007052;PIĄTNICA;ŁOMŻYŃSKI;PODLASKIE;10
2007072;ŚNIADOWO;ŁOMŻYŃSKI;PODLASKIE;10
2007082;WIZNA;ŁOMŻYŃSKI;PODLASKIE;10
2007092;ZBÓJNA;ŁOMŻYŃSKI;PODLASKIE;10
2008014;GONIĄDZ;MONIECKI;PODLASKIE;0
2008022;JASIONÓWKA;MONIECKI;PODLASKIE;0
2008032;JAŚWIŁY;MONIECKI;PODLASKIE;0
2008044;KNYSZYN;MONIECKI;PODLASKIE;10
2008045;KNYSZYN;MONIECKI;PODLASKIE;0
2008052;KRYPNO;MONIECKI;PODLASKIE;0
2008064;MOŃKI;MONIECKI;PODLASKIE;10
2008065;MOŃKI;MONIECKI;PODLASKIE;0
2009011;SEJNY;SEJNEŃSKI;PODLASKIE;10
2009022;GIBY;SEJNEŃSKI;PODLASKIE;0
2009032;KRASNOPOL;SEJNEŃSKI;PODLASKIE;0
2009042;PUŃSK;SEJNEŃSKI;PODLASKIE;0
2009052;SEJNY;SEJNEŃSKI;PODLASKIE;0
2010011;SIEMIATYCZE;SIEMIATYCKI;PODLASKIE;10
2010024;DROHICZYN;SIEMIATYCKI;PODLASKIE;0
2010025;DROHICZYN;SIEMIATYCKI;PODLASKIE;0
2010032;DZIADKOWICE;SIEMIATYCKI;PODLASKIE;0
2010042;GRODZISK;SIEMIATYCKI;PODLASKIE;0
2010052;MIELNIK;SIEMIATYCKI;PODLASKIE;0
2010062;MILEJCZYCE;SIEMIATYCKI;PODLASKIE;10
2010072;NURZEC-STACJA;SIEMIATYCKI;PODLASKIE;10
2010082;PERLEJEWO;SIEMIATYCKI;PODLASKIE;0
2010092;SIEMIATYCZE;SIEMIATYCKI;PODLASKIE;10
2011014;DĄBROWA BIAŁOSTOCKA;SOKÓLSKI;PODLASKIE;0
2011015;DĄBROWA BIAŁOSTOCKA;SOKÓLSKI;PODLASKIE;0
2011022;JANÓW;SOKÓLSKI;PODLASKIE;0
2011032;KORYCIN;SOKÓLSKI;PODLASKIE;0
2011044;KRYNKI;SOKÓLSKI;PODLASKIE;10
2011045;KRYNKI;SOKÓLSKI;PODLASKIE;0
2011052;KUŹNICA;SOKÓLSKI;PODLASKIE;10
2011062;NOWY DWÓR;SOKÓLSKI;PODLASKIE;0
2011072;SIDRA;SOKÓLSKI;PODLASKIE;10
2011084;SOKÓŁKA;SOKÓLSKI;PODLASKIE;10
2011085;SOKÓŁKA;SOKÓLSKI;PODLASKIE;10
2011094;SUCHOWOLA;SOKÓLSKI;PODLASKIE;0
2011095;SUCHOWOLA;SOKÓLSKI;PODLASKIE;0
2011102;SZUDZIAŁOWO;SOKÓLSKI;PODLASKIE;0
2012012;BAKAŁARZEWO;SUWALSKI;PODLASKIE;0
2012022;FILIPÓW;SUWALSKI;PODLASKIE;10
2012032;JELENIEWO;SUWALSKI;PODLASKIE;10
2012042;PRZEROŚL;SUWALSKI;PODLASKIE;0
2012052;RACZKI;SUWALSKI;PODLASKIE;0
2012062;RUTKA-TARTAK;SUWALSKI;PODLASKIE;0
2012072;SUWAŁKI;SUWALSKI;PODLASKIE;10
2012082;SZYPLISZKI;SUWALSKI;PODLASKIE;0
2012092;WIŻAJNY;SUWALSKI;PODLASKIE;0
2013011;WYSOKIE MAZOWIECKIE;WYSOKOMAZOWIECKI;PODLASKIE;20
2013024;CIECHANOWIEC;WYSOKOMAZOWIECKI;PODLASKIE;10
2013025;CIECHANOWIEC;WYSOKOMAZOWIECKI;PODLASKIE;0
2013034;CZYŻEW;WYSOKOMAZOWIECKI;PODLASKIE;0
2013035;CZYŻEW;WYSOKOMAZOWIECKI;PODLASKIE;0
2013042;KLUKOWO;WYSOKOMAZOWIECKI;PODLASKIE;0
2013052;KOBYLIN-BORZYMY;WYSOKOMAZOWIECKI;PODLASKIE;0
2013072;NOWE PIEKUTY;WYSOKOMAZOWIECKI;PODLASKIE;0
2013082;SOKOŁY;WYSOKOMAZOWIECKI;PODLASKIE;10
2013095;SZEPIETOWO;WYSOKOMAZOWIECKI;PODLASKIE;0
2013102;WYSOKIE MAZOWIECKIE;WYSOKOMAZOWIECKI;PODLASKIE;0
2014011;ZAMBRÓW;ZAMBROWSKI;PODLASKIE;40
2014022;KOŁAKI KOŚCIELNE;ZAMBROWSKI;PODLASKIE;10
2014032;RUTKI;ZAMBROWSKI;PODLASKIE;0
2014042;SZUMOWO;ZAMBROWSKI;PODLASKIE;0
2014052;ZAMBRÓW;ZAMBROWSKI;PODLASKIE;20
2061011;BIAŁYSTOK;BIAŁYSTOK;PODLASKIE;1980
2062011;ŁOMŻA;ŁOMŻA;PODLASKIE;230
2063011;SUWAŁKI;SUWAŁKI;PODLASKIE;130
2201012;BORZYTUCHOM;BYTOWSKI;POMORSKIE;10
2201024;BYTÓW;BYTOWSKI;POMORSKIE;60
2201025;BYTÓW;BYTOWSKI;POMORSKIE;20
2201032;CZARNA DĄBRÓWKA;BYTOWSKI;POMORSKIE;10
2201042;KOŁCZYGŁOWY;BYTOWSKI;POMORSKIE;0
2201052;LIPNICA;BYTOWSKI;POMORSKIE;10
2201064;MIASTKO;BYTOWSKI;POMORSKIE;50
2201065;MIASTKO;BYTOWSKI;POMORSKIE;20
2201072;PARCHOWO;BYTOWSKI;POMORSKIE;10
2201082;STUDZIENICE;BYTOWSKI;POMORSKIE;10
2201092;TRZEBIELINO;BYTOWSKI;POMORSKIE;0
2201102;TUCHOMIE;BYTOWSKI;POMORSKIE;10
2202011;CHOJNICE;CHOJNICKI;POMORSKIE;150
2202024;BRUSY;CHOJNICKI;POMORSKIE;20
2202025;BRUSY;CHOJNICKI;POMORSKIE;30
2202032;CHOJNICE;CHOJNICKI;POMORSKIE;60
2202044;CZERSK;CHOJNICKI;POMORSKIE;30
2202045;CZERSK;CHOJNICKI;POMORSKIE;30
2202052;KONARZYNY;CHOJNICKI;POMORSKIE;0
2203011;CZŁUCHÓW;CZŁUCHOWSKI;POMORSKIE;90
2203024;CZARNE;CZŁUCHOWSKI;POMORSKIE;30
2203025;CZARNE;CZŁUCHOWSKI;POMORSKIE;10
2203032;CZŁUCHÓW;CZŁUCHOWSKI;POMORSKIE;40
2203044;DEBRZNO;CZŁUCHOWSKI;POMORSKIE;10
2203045;DEBRZNO;CZŁUCHOWSKI;POMORSKIE;0
2203052;KOCZAŁA;CZŁUCHOWSKI;POMORSKIE;10
2203062;PRZECHLEWO;CZŁUCHOWSKI;POMORSKIE;0
2203072;RZECZENICA;CZŁUCHOWSKI;POMORSKIE;0
2204011;PRUSZCZ GDAŃSKI;GDAŃSKI;POMORSKIE;350
2204022;CEDRY WIELKIE;GDAŃSKI;POMORSKIE;50
2204032;KOLBUDY;GDAŃSKI;POMORSKIE;310
2204042;PRUSZCZ GDAŃSKI;GDAŃSKI;POMORSKIE;340
2204052;PRZYWIDZ;GDAŃSKI;POMORSKIE;30
2204062;PSZCZÓŁKI;GDAŃSKI;POMORSKIE;130
2204072;SUCHY DĄB;GDAŃSKI;POMORSKIE;20
2204082;TRĄBKI WIELKIE;GDAŃSKI;POMORSKIE;130
2205012;CHMIELNO;KARTUSKI;POMORSKIE;30
2205024;KARTUZY;KARTUSKI;POMORSKIE;160
2205025;KARTUZY;KARTUSKI;POMORSKIE;120
2205032;PRZODKOWO;KARTUSKI;POMORSKIE;100
2205042;SIERAKOWICE;KARTUSKI;POMORSKIE;20
2205052;SOMONINO;KARTUSKI;POMORSKIE;30
2205062;STĘŻYCA;KARTUSKI;POMORSKIE;70
2205072;SULĘCZYNO;KARTUSKI;POMORSKIE;30
2205084;ŻUKOWO;KARTUSKI;POMORSKIE;90
2205085;ŻUKOWO;KARTUSKI;POMORSKIE;650
2206011;KOŚCIERZYNA;KOŚCIERSKI;POMORSKIE;140
2206022;DZIEMIANY;KOŚCIERSKI;POMORSKIE;20
2206032;KARSIN;KOŚCIERSKI;POMORSKIE;20
2206042;KOŚCIERZYNA;KOŚCIERSKI;POMORSKIE;30
2206052;LINIEWO;KOŚCIERSKI;POMORSKIE;10
2206062;LIPUSZ;KOŚCIERSKI;POMORSKIE;10
2206072;NOWA KARCZMA;KOŚCIERSKI;POMORSKIE;20
2206082;STARA KISZEWA;KOŚCIERSKI;POMORSKIE;20
2207011;KWIDZYN;KWIDZYŃSKI;POMORSKIE;280
2207022;GARDEJA;KWIDZYŃSKI;POMORSKIE;20
2207032;KWIDZYN;KWIDZYŃSKI;POMORSKIE;20
2207044;PRABUTY;KWIDZYŃSKI;POMORSKIE;20
2207045;PRABUTY;KWIDZYŃSKI;POMORSKIE;20
2207052;RYJEWO;KWIDZYŃSKI;POMORSKIE;0
2207062;SADLINKI;KWIDZYŃSKI;POMORSKIE;10
2208011;LĘBORK;LĘBORSKI;POMORSKIE;320
2208021;ŁEBA;LĘBORSKI;POMORSKIE;20
2208032;CEWICE;LĘBORSKI;POMORSKIE;20
2208042;NOWA WIEŚ LĘBORSKA;LĘBORSKI;POMORSKIE;70
2208052;WICKO;LĘBORSKI;POMORSKIE;30
2209011;MALBORK;MALBORSKI;POMORSKIE;290
2209032;LICHNOWY;MALBORSKI;POMORSKIE;10
2209042;MALBORK;MALBORSKI;POMORSKIE;10
2209062;MIŁORADZ;MALBORSKI;POMORSKIE;10
2209074;NOWY STAW;MALBORSKI;POMORSKIE;10
2209075;NOWY STAW;MALBORSKI;POMORSKIE;0
2209082;STARE POLE;MALBORSKI;POMORSKIE;10
2210011;KRYNICA MORSKA;NOWODWORSKI;POMORSKIE;10
2210024;NOWY DWÓR GDAŃSKI;NOWODWORSKI;POMORSKIE;60
2210025;NOWY DWÓR GDAŃSKI;NOWODWORSKI;POMORSKIE;20
2210032;OSTASZEWO;NOWODWORSKI;POMORSKIE;20
2210042;STEGNA;NOWODWORSKI;POMORSKIE;60
2210052;SZTUTOWO;NOWODWORSKI;POMORSKIE;20
2211011;HEL;PUCKI;POMORSKIE;40
2211024;JASTARNIA;PUCKI;POMORSKIE;20
2211025;JASTARNIA;PUCKI;POMORSKIE;10
2211031;PUCK;PUCKI;POMORSKIE;80
2211044;WŁADYSŁAWOWO;PUCKI;POMORSKIE;90
2211045;WŁADYSŁAWOWO;PUCKI;POMORSKIE;40
2211052;KOSAKOWO;PUCKI;POMORSKIE;350
2211062;KROKOWA;PUCKI;POMORSKIE;20
2211072;PUCK;PUCKI;POMORSKIE;160
2212011;USTKA;SŁUPSKI;POMORSKIE;120
2212022;DAMNICA;SŁUPSKI;POMORSKIE;20
2212032;DĘBNICA KASZUBSKA;SŁUPSKI;POMORSKIE;30
2212042;GŁÓWCZYCE;SŁUPSKI;POMORSKIE;10
2212054;KĘPICE;SŁUPSKI;POMORSKIE;0
2212055;KĘPICE;SŁUPSKI;POMORSKIE;0
2212062;KOBYLNICA;SŁUPSKI;POMORSKIE;40
2212072;POTĘGOWO;SŁUPSKI;POMORSKIE;0
2212082;SŁUPSK;SŁUPSKI;POMORSKIE;120
2212092;SMOŁDZINO;SŁUPSKI;POMORSKIE;10
2212102;USTKA;SŁUPSKI;POMORSKIE;30
2213014;CZARNA WODA;STAROGARDZKI;POMORSKIE;10
2213015;CZARNA WODA;STAROGARDZKI;POMORSKIE;0
2213021;SKÓRCZ;STAROGARDZKI;POMORSKIE;0
2213031;STAROGARD GDAŃSKI;STAROGARDZKI;POMORSKIE;370
2213042;BOBOWO;STAROGARDZKI;POMORSKIE;10
2213052;KALISKA;STAROGARDZKI;POMORSKIE;10
2213062;LUBICHOWO;STAROGARDZKI;POMORSKIE;30
2213072;OSIECZNA;STAROGARDZKI;POMORSKIE;10
2213082;OSIEK;STAROGARDZKI;POMORSKIE;20
2213094;SKARSZEWY;STAROGARDZKI;POMORSKIE;10
2213095;SKARSZEWY;STAROGARDZKI;POMORSKIE;20
2213102;SKÓRCZ;STAROGARDZKI;POMORSKIE;0
2213112;SMĘTOWO GRANICZNE;STAROGARDZKI;POMORSKIE;10
2213122;STAROGARD GDAŃSKI;STAROGARDZKI;POMORSKIE;60
2213132;ZBLEWO;STAROGARDZKI;POMORSKIE;60
2214011;TCZEW;TCZEWSKI;POMORSKIE;250
2214024;GNIEW;TCZEWSKI;POMORSKIE;20
2214025;GNIEW;TCZEWSKI;POMORSKIE;50
