TERYT gminy;gmina;powiat;województwo;Liczba osób
3012035;KOŹMIN WIELKOPOLSKI;KROTOSZYŃSKI;WIELKOPOLSKIE;0
3012044;KROTOSZYN;KROTOSZYŃSKI;WIELKOPOLSKIE;30
3012045;KROTOSZYN;KROTOSZYŃSKI;WIELKOPOLSKIE;0
3012052;ROZDRAŻEW;KROTOSZYŃSKI;WIELKOPOLSKIE;0
3012065;ZDUNY;KROTOSZYŃSKI;WIELKOPOLSKIE;0
3013034;OSIECZNA;LESZCZYŃSKI;WIELKOPOLSKIE;0
3013035;OSIECZNA;LESZCZYŃSKI;WIELKOPOLSKIE;0
3013044;RYDZYNA;LESZCZYŃSKI;WIELKOPOLSKIE;0
3013045;RYDZYNA;LESZCZYŃSKI;WIELKOPOLSKIE;0
3013052;ŚWIĘCIECHOWA;LESZCZYŃSKI;WIELKOPOLSKIE;0
3013072;WŁOSZAKOWICE;LESZCZYŃSKI;WIELKOPOLSKIE;10
3014022;KWILCZ;MIĘDZYCHODZKI;WIELKOPOLSKIE;0
3014034;MIĘDZYCHÓD;MIĘDZYCHODZKI;WIELKOPOLSKIE;10
3014035;MIĘDZYCHÓD;MIĘDZYCHODZKI;WIELKOPOLSKIE;0
3014044;SIERAKÓW;MIĘDZYCHODZKI;WIELKOPOLSKIE;0
3014045;SIERAKÓW;MIĘDZYCHODZKI;WIELKOPOLSKIE;0
3015012;KUŚLIN;NOWOTOMYSKI;WIELKOPOLSKIE;0
3015024;LWÓWEK;NOWOTOMYSKI;WIELKOPOLSKIE;0
3015025;LWÓWEK;NOWOTOMYSKI;WIELKOPOLSKIE;0
3015032;MIEDZICHOWO;NOWOTOMYSKI;WIELKOPOLSKIE;0
3015044;NOWY TOMYŚL;NOWOTOMYSKI;WIELKOPOLSKIE;10
3015045;NOWY TOMYŚL;NOWOTOMYSKI;WIELKOPOLSKIE;10
3015054;OPALENICA;NOWOTOMYSKI;WIELKOPOLSKIE;10
3015055;OPALENICA;NOWOTOMYSKI;WIELKOPOLSKIE;0
3015064;ZBĄSZYŃ;NOWOTOMYSKI;WIELKOPOLSKIE;0
3015065;ZBĄSZYŃ;NOWOTOMYSKI;WIELKOPOLSKIE;0
3016014;OBORNIKI;OBORNICKI;WIELKOPOLSKIE;10
3016015;OBORNIKI;OBORNICKI;WIELKOPOLSKIE;10
3016024;ROGOŹNO;OBORNICKI;WIELKOPOLSKIE;10
3016025;ROGOŹNO;OBORNICKI;WIELKOPOLSKIE;0
3016032;RYCZYWÓŁ;OBORNICKI;WIELKOPOLSKIE;0
3017011;OSTRÓW WIELKOPOLSKI;OSTROWSKI;WIELKOPOLSKIE;70
3017024;NOWE SKALMIERZYCE;OSTROWSKI;WIELKOPOLSKIE;0
3017025;NOWE SKALMIERZYCE;OSTROWSKI;WIELKOPOLSKIE;10
3017035;ODOLANÓW;OSTROWSKI;WIELKOPOLSKIE;0
3017042;OSTRÓW WIELKOPOLSKI;OSTROWSKI;WIELKOPOLSKIE;10
3017052;PRZYGODZICE;OSTROWSKI;WIELKOPOLSKIE;10
3017065;RASZKÓW;OSTROWSKI;WIELKOPOLSKIE;0
3017072;SIEROSZEWICE;OSTROWSKI;WIELKOPOLSKIE;0
3017082;SOŚNIE;OSTROWSKI;WIELKOPOLSKIE;0
3018034;GRABÓW NAD PROSNĄ;OSTRZESZOWSKI;WIELKOPOLSKIE;0
3018035;GRABÓW NAD PROSNĄ;OSTRZESZOWSKI;WIELKOPOLSKIE;0
3018042;KOBYLA GÓRA;OSTRZESZOWSKI;WIELKOPOLSKIE;0
3018052;KRASZEWICE;OSTRZESZOWSKI;WIELKOPOLSKIE;0
3018065;MIKSTAT;OSTRZESZOWSKI;WIELKOPOLSKIE;0
3018074;OSTRZESZÓW;OSTRZESZOWSKI;WIELKOPOLSKIE;10
3018075;OSTRZESZÓW;OSTRZESZOWSKI;WIELKOPOLSKIE;0
3019011;PIŁA;PILSKI;WIELKOPOLSKIE;60
3019022;BIAŁOŚLIWIE;PILSKI;WIELKOPOLSKIE;0
3019035;KACZORY;PILSKI;WIELKOPOLSKIE;0
3019044;ŁOBŻENICA;PILSKI;WIELKOPOLSKIE;0
3019062;SZYDŁOWO;PILSKI;WIELKOPOLSKIE;0
3019074;UJŚCIE;PILSKI;WIELKOPOLSKIE;0
3019075;UJŚCIE;PILSKI;WIELKOPOLSKIE;0
3019084;WYRZYSK;PILSKI;WIELKOPOLSKIE;0
3019085;WYRZYSK;PILSKI;WIELKOPOLSKIE;0
3019094;WYSOKA;PILSKI;WIELKOPOLSKIE;0
3020015;CHOCZ;PLESZEWSKI;WIELKOPOLSKIE;0
3020052;GOŁUCHÓW;PLESZEWSKI;WIELKOPOLSKIE;0
3020064;PLESZEW;PLESZEWSKI;WIELKOPOLSKIE;20
3020065;PLESZEW;PLESZEWSKI;WIELKOPOLSKIE;10
3021011;LUBOŃ;POZNAŃSKI;WIELKOPOLSKIE;30
3021021;PUSZCZYKOWO;POZNAŃSKI;WIELKOPOLSKIE;10
3021034;BUK;POZNAŃSKI;WIELKOPOLSKIE;0
3021035;BUK;POZNAŃSKI;WIELKOPOLSKIE;0
3021042;CZERWONAK;POZNAŃSKI;WIELKOPOLSKIE;30
3021052;DOPIEWO;POZNAŃSKI;WIELKOPOLSKIE;30
3021062;KLESZCZEWO;POZNAŃSKI;WIELKOPOLSKIE;10
3021072;KOMORNIKI;POZNAŃSKI;WIELKOPOLSKIE;40
3021084;KOSTRZYN;POZNAŃSKI;WIELKOPOLSKIE;0
3021085;KOSTRZYN;POZNAŃSKI;WIELKOPOLSKIE;0
3021094;KÓRNIK;POZNAŃSKI;WIELKOPOLSKIE;0
3021095;KÓRNIK;POZNAŃSKI;WIELKOPOLSKIE;30
3021104;MOSINA;POZNAŃSKI;WIELKOPOLSKIE;10
3021105;MOSINA;POZNAŃSKI;WIELKOPOLSKIE;10
3021114;MUROWANA GOŚLINA;POZNAŃSKI;WIELKOPOLSKIE;0
3021115;MUROWANA GOŚLINA;POZNAŃSKI;WIELKOPOLSKIE;0
3021124;POBIEDZISKA;POZNAŃSKI;WIELKOPOLSKIE;10
3021125;POBIEDZISKA;POZNAŃSKI;WIELKOPOLSKIE;10
3021132;ROKIETNICA;POZNAŃSKI;WIELKOPOLSKIE;10
3021144;STĘSZEW;POZNAŃSKI;WIELKOPOLSKIE;0
3021145;STĘSZEW;POZNAŃSKI;WIELKOPOLSKIE;0
3021152;SUCHY LAS;POZNAŃSKI;WIELKOPOLSKIE;10
3021164;SWARZĘDZ;POZNAŃSKI;WIELKOPOLSKIE;10
3021165;SWARZĘDZ;POZNAŃSKI;WIELKOPOLSKIE;20
3021172;TARNOWO PODGÓRNE;POZNAŃSKI;WIELKOPOLSKIE;30
3022015;BOJANOWO;RAWICKI;WIELKOPOLSKIE;0
3022035;MIEJSKA GÓRKA;RAWICKI;WIELKOPOLSKIE;0
3022054;RAWICZ;RAWICKI;WIELKOPOLSKIE;10
3023011;SŁUPCA;SŁUPECKI;WIELKOPOLSKIE;0
3023022;LĄDEK;SŁUPECKI;WIELKOPOLSKIE;0
3023042;OSTROWITE;SŁUPECKI;WIELKOPOLSKIE;0
3023062;SŁUPCA;SŁUPECKI;WIELKOPOLSKIE;0
3023072;STRZAŁKOWO;SŁUPECKI;WIELKOPOLSKIE;0
3023084;ZAGÓRÓW;SŁUPECKI;WIELKOPOLSKIE;0
3023085;ZAGÓRÓW;SŁUPECKI;WIELKOPOLSKIE;10
3024022;DUSZNIKI;SZAMOTULSKI;WIELKOPOLSKIE;10
3024032;KAŹMIERZ;SZAMOTULSKI;WIELKOPOLSKIE;10
3024064;PNIEWY;SZAMOTULSKI;WIELKOPOLSKIE;0
3024065;PNIEWY;SZAMOTULSKI;WIELKOPOLSKIE;0
3024074;SZAMOTUŁY;SZAMOTULSKI;WIELKOPOLSKIE;10
3024075;SZAMOTUŁY;SZAMOTULSKI;WIELKOPOLSKIE;10
3024084;WRONKI;SZAMOTULSKI;WIELKOPOLSKIE;0
3025022;KRZYKOSY;ŚREDZKI;WIELKOPOLSKIE;0
3025032;NOWE MIASTO NAD WARTĄ;ŚREDZKI;WIELKOPOLSKIE;0
3025044;ŚRODA WIELKOPOLSKA;ŚREDZKI;WIELKOPOLSKIE;20
3025045;ŚRODA WIELKOPOLSKA;ŚREDZKI;WIELKOPOLSKIE;0
3025052;ZANIEMYŚL;ŚREDZKI;WIELKOPOLSKIE;0
3026012;BRODNICA;ŚREMSKI;WIELKOPOLSKIE;0
3026025;DOLSK;ŚREMSKI;WIELKOPOLSKIE;0
3026035;KSIĄŻ WIELKOPOLSKI;ŚREMSKI;WIELKOPOLSKIE;0
3026044;ŚREM;ŚREMSKI;WIELKOPOLSKIE;30
3026045;ŚREM;ŚREMSKI;WIELKOPOLSKIE;10
3027011;TUREK;TURECKI;WIELKOPOLSKIE;10
3027022;BRUDZEW;TURECKI;WIELKOPOLSKIE;0
3027035;DOBRA;TURECKI;WIELKOPOLSKIE;0
3027052;MALANÓW;TURECKI;WIELKOPOLSKIE;0
3027062;PRZYKONA;TURECKI;WIELKOPOLSKIE;0
3027074;TULISZKÓW;TURECKI;WIELKOPOLSKIE;0
3027075;TULISZKÓW;TURECKI;WIELKOPOLSKIE;0
3027082;TUREK;TURECKI;WIELKOPOLSKIE;0
3027092;WŁADYSŁAWÓW;TURECKI;WIELKOPOLSKIE;0
3028011;WĄGROWIEC;WĄGROWIECKI;WIELKOPOLSKIE;20
3028022;DAMASŁAWEK;WĄGROWIECKI;WIELKOPOLSKIE;0
3028034;GOŁAŃCZ;WĄGROWIECKI;WIELKOPOLSKIE;0
3028035;GOŁAŃCZ;WĄGROWIECKI;WIELKOPOLSKIE;0
3028042;MIEŚCISKO;WĄGROWIECKI;WIELKOPOLSKIE;0
3028054;SKOKI;WĄGROWIECKI;WIELKOPOLSKIE;0
3028062;WAPNO;WĄGROWIECKI;WIELKOPOLSKIE;0
3028072;WĄGROWIEC;WĄGROWIECKI;WIELKOPOLSKIE;0
3029012;PRZEMĘT;WOLSZTYŃSKI;WIELKOPOLSKIE;10
3029022;SIEDLEC;WOLSZTYŃSKI;WIELKOPOLSKIE;0
3029034;WOLSZTYN;WOLSZTYŃSKI;WIELKOPOLSKIE;0
3029035;WOLSZTYN;WOLSZTYŃSKI;WIELKOPOLSKIE;10
3030012;KOŁACZKOWO;WRZESIŃSKI;WIELKOPOLSKIE;0
3030024;MIŁOSŁAW;WRZESIŃSKI;WIELKOPOLSKIE;0
3030034;NEKLA;WRZESIŃSKI;WIELKOPOLSKIE;0
3030054;WRZEŚNIA;WRZESIŃSKI;WIELKOPOLSKIE;20
3030055;WRZEŚNIA;WRZESIŃSKI;WIELKOPOLSKIE;10
3031011;ZŁOTÓW;ZŁOTOWSKI;WIELKOPOLSKIE;20
3031024;JASTROWIE;ZŁOTOWSKI;WIELKOPOLSKIE;0
3031035;KRAJENKA;ZŁOTOWSKI;WIELKOPOLSKIE;0
3031054;OKONEK;ZŁOTOWSKI;WIELKOPOLSKIE;0
3031055;OKONEK;ZŁOTOWSKI;WIELKOPOLSKIE;0
3031062;TARNÓWKA;ZŁOTOWSKI;WIELKOPOLSKIE;0
3031072;ZAKRZEWO;ZŁOTOWSKI;WIELKOPOLSKIE;0
3031082;ZŁOTÓW;ZŁOTOWSKI;WIELKOPOLSKIE;10
3061011;KALISZ;KALISZ;WIELKOPOLSKIE;140
3062011;KONIN;KONIN;WIELKOPOLSKIE;70
3063011;LESZNO;LESZNO;WIELKOPOLSKIE;60
3064011;POZNAŃ;POZNAŃ;WIELKOPOLSKIE;3790
3201011;BIAŁOGARD;BIAŁOGARDZKI;ZACHODNIOPOMORSKIE;10
3201022;BIAŁOGARD;BIAŁOGARDZKI;ZACHODNIOPOMORSKIE;10
3201035;KARLINO;BIAŁOGARDZKI;ZACHODNIOPOMORSKIE;0
3201044;TYCHOWO;BIAŁOGARDZKI;ZACHODNIOPOMORSKIE;0
3201045;TYCHOWO;BIAŁOGARDZKI;ZACHODNIOPOMORSKIE;0
3202012;BIERZWNIK;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;0
3202024;CHOSZCZNO;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;0
3202025;CHOSZCZNO;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;0
3202055;PEŁCZYCE;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;0
3202064;RECZ;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;0
3202065;RECZ;CHOSZCZEŃSKI;ZACHODNIOPOMORSKIE;0
3203014;CZAPLINEK;DRAWSKI;ZACHODNIOPOMORSKIE;0
3203015;CZAPLINEK;DRAWSKI;ZACHODNIOPOMORSKIE;0
3203024;DRAWSKO POMORSKIE;DRAWSKI;ZACHODNIOPOMORSKIE;0
3203025;DRAWSKO POMORSKIE;DRAWSKI;ZACHODNIOPOMORSKIE;0
3203052;WIERZCHOWO;DRAWSKI;ZACHODNIOPOMORSKIE;0
3203064;ZŁOCIENIEC;DRAWSKI;ZACHODNIOPOMORSKIE;0
3204024;GOLENIÓW;GOLENIOWSKI;ZACHODNIOPOMORSKIE;20
3204025;GOLENIÓW;GOLENIOWSKI;ZACHODNIOPOMORSKIE;20
3204034;MASZEWO;GOLENIOWSKI;ZACHODNIOPOMORSKIE;0
3204035;MASZEWO;GOLENIOWSKI;ZACHODNIOPOMORSKIE;0
3204044;NOWOGARD;GOLENIOWSKI;ZACHODNIOPOMORSKIE;10
3204045;NOWOGARD;GOLENIOWSKI;ZACHODNIOPOMORSKIE;10
3204052;OSINA;GOLENIOWSKI;ZACHODNIOPOMORSKIE;0
3204074;STEPNICA;GOLENIOWSKI;ZACHODNIOPOMORSKIE;0
3205012;BROJCE;GRYFICKI;ZACHODNIOPOMORSKIE;0
3205024;GRYFICE;GRYFICKI;ZACHODNIOPOMORSKIE;10
3205025;GRYFICE;GRYFICKI;ZACHODNIOPOMORSKIE;0
3205032;KARNICE;GRYFICKI;ZACHODNIOPOMORSKIE;0
3205044;PŁOTY;GRYFICKI;ZACHODNIOPOMORSKIE;0
3205045;PŁOTY;GRYFICKI;ZACHODNIOPOMORSKIE;0
3205072;REWAL;GRYFICKI;ZACHODNIOPOMORSKIE;0
3205084;TRZEBIATÓW;GRYFICKI;ZACHODNIOPOMORSKIE;0
3205085;TRZEBIATÓW;GRYFICKI;ZACHODNIOPOMORSKIE;0
3206012;BANIE;GRYFIŃSKI;ZACHODNIOPOMORSKIE;0
3206024;CEDYNIA;GRYFIŃSKI;ZACHODNIOPOMORSKIE;0
3206025;CEDYNIA;GRYFIŃSKI;ZACHODNIOPOMORSKIE;0
3206034;CHOJNA;GRYFIŃSKI;ZACHODNIOPOMORSKIE;0
3206035;CHOJNA;GRYFIŃSKI;ZACHODNIOPOMORSKIE;0
3206044;GRYFINO;GRYFIŃSKI;ZACHODNIOPOMORSKIE;10
3206045;GRYFINO;GRYFIŃSKI;ZACHODNIOPOMORSKIE;10
3206054;MIESZKOWICE;GRYFIŃSKI;ZACHODNIOPOMORSKIE;0
3206055;MIESZKOWICE;GRYFIŃSKI;ZACHODNIOPOMORSKIE;0
3206072;STARE CZARNOWO;GRYFIŃSKI;ZACHODNIOPOMORSKIE;0
3206092;WIDUCHOWA;GRYFIŃSKI;ZACHODNIOPOMORSKIE;0
3207014;DZIWNÓW;KAMIEŃSKI;ZACHODNIOPOMORSKIE;10
3207015;DZIWNÓW;KAMIEŃSKI;ZACHODNIOPOMORSKIE;0
3207034;KAMIEŃ POMORSKI;KAMIEŃSKI;ZACHODNIOPOMORSKIE;0
3207035;KAMIEŃ POMORSKI;KAMIEŃSKI;ZACHODNIOPOMORSKIE;0
3207044;MIĘDZYZDROJE;KAMIEŃSKI;ZACHODNIOPOMORSKIE;0
3207045;MIĘDZYZDROJE;KAMIEŃSKI;ZACHODNIOPOMORSKIE;0
3207052;ŚWIERZNO;KAMIEŃSKI;ZACHODNIOPOMORSKIE;0
3207065;WOLIN;KAMIEŃSKI;ZACHODNIOPOMORSKIE;10
3208011;KOŁOBRZEG;KOŁOBRZESKI;ZACHODNIOPOMORSKIE;50
3208035;GOŚCINO;KOŁOBRZESKI;ZACHODNIOPOMORSKIE;0
3208042;KOŁOBRZEG;KOŁOBRZESKI;ZACHODNIOPOMORSKIE;10
3208062;SIEMYŚL;KOŁOBRZESKI;ZACHODNIOPOMORSKIE;0
3208072;USTRONIE MORSKIE;KOŁOBRZESKI;ZACHODNIOPOMORSKIE;0
3209012;BĘDZINO;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;0
3209035;BOBOLICE;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;0
3209042;MANOWO;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;10
3209054;MIELNO;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;0
3209055;MIELNO;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;0
3209064;POLANÓW;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;0
3209065;POLANÓW;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;0
3209074;SIANÓW;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;0
3209075;SIANÓW;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;0
3209082;ŚWIESZYNO;KOSZALIŃSKI;ZACHODNIOPOMORSKIE;10
3210014;BARLINEK;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;0
3210015;BARLINEK;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;0
3210022;BOLESZKOWICE;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;0
3210034;DĘBNO;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;10
3210035;DĘBNO;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;0
3210044;MYŚLIBÓRZ;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;10
3210045;MYŚLIBÓRZ;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;0
3210052;NOWOGRÓDEK POMORSKI;MYŚLIBORSKI;ZACHODNIOPOMORSKIE;0
3211012;DOBRA (SZCZECIŃSKA);POLICKI;ZACHODNIOPOMORSKIE;30
3211022;KOŁBASKOWO;POLICKI;ZACHODNIOPOMORSKIE;20
3211044;POLICE;POLICKI;ZACHODNIOPOMORSKIE;30
3211045;POLICE;POLICKI;ZACHODNIOPOMORSKIE;10
3212022;KOZIELICE;PYRZYCKI;ZACHODNIOPOMORSKIE;0
3212035;LIPIANY;PYRZYCKI;ZACHODNIOPOMORSKIE;0
3212054;PYRZYCE;PYRZYCKI;ZACHODNIOPOMORSKIE;0
3212055;PYRZYCE;PYRZYCKI;ZACHODNIOPOMORSKIE;0
3212062;WARNICE;PYRZYCKI;ZACHODNIOPOMORSKIE;0
3213011;DARŁOWO;SŁAWIEŃSKI;ZACHODNIOPOMORSKIE;10
3213021;SŁAWNO;SŁAWIEŃSKI;ZACHODNIOPOMORSKIE;10
3213032;DARŁOWO;SŁAWIEŃSKI;ZACHODNIOPOMORSKIE;10
3213042;MALECHOWO;SŁAWIEŃSKI;ZACHODNIOPOMORSKIE;0
3213052;POSTOMINO;SŁAWIEŃSKI;ZACHODNIOPOMORSKIE;0
3213062;SŁAWNO;SŁAWIEŃSKI;ZACHODNIOPOMORSKIE;0
3214011;STARGARD;STARGARDZKI;ZACHODNIOPOMORSKIE;60
3214024;CHOCIWEL;STARGARDZKI;ZACHODNIOPOMORSKIE;0
3214034;DOBRZANY;STARGARDZKI;ZACHODNIOPOMORSKIE;0
3214042;DOLICE;STARGARDZKI;ZACHODNIOPOMORSKIE;10
3214062;KOBYLANKA;STARGARDZKI;ZACHODNIOPOMORSKIE;10
3214102;STARGARD;STARGARDZKI;ZACHODNIOPOMORSKIE;0
3215011;SZCZECINEK;SZCZECINECKI;ZACHODNIOPOMORSKIE;20
3215024;BARWICE;SZCZECINECKI;ZACHODNIOPOMORSKIE;0
3215044;BORNE SULINOWO;SZCZECINECKI;ZACHODNIOPOMORSKIE;10
3215045;BORNE SULINOWO;SZCZECINECKI;ZACHODNIOPOMORSKIE;10
3215062;SZCZECINEK;SZCZECINECKI;ZACHODNIOPOMORSKIE;0
3216011;ŚWIDWIN;ŚWIDWIŃSKI;ZACHODNIOPOMORSKIE;10
3216022;BRZEŻNO;ŚWIDWIŃSKI;ZACHODNIOPOMORSKIE;0
3216034;POŁCZYN-ZDRÓJ;ŚWIDWIŃSKI;ZACHODNIOPOMORSKIE;0
3216035;POŁCZYN-ZDRÓJ;ŚWIDWIŃSKI;ZACHODNIOPOMORSKIE;0
3216042;RĄBINO;ŚWIDWIŃSKI;ZACHODNIOPOMORSKIE;0
3216052;SŁAWOBORZE;ŚWIDWIŃSKI;ZACHODNIOPOMORSKIE;0
3217011;WAŁCZ;WAŁECKI;ZACHODNIOPOMORSKIE;20
3217034;MIROSŁAWIEC;WAŁECKI;ZACHODNIOPOMORSKIE;0
3217035;MIROSŁAWIEC;WAŁECKI;ZACHODNIOPOMORSKIE;0
3217052;WAŁCZ;WAŁECKI;ZACHODNIOPOMORSKIE;10
3218014;DOBRA;ŁOBESKI;ZACHODNIOPOMORSKIE;0
3218015;DOBRA;ŁOBESKI;ZACHODNIOPOMORSKIE;0
3218024;ŁOBEZ;ŁOBESKI;ZACHODNIOPOMORSKIE;10
3218025;ŁOBEZ;ŁOBESKI;ZACHODNIOPOMORSKIE;0
3218032;RADOWO MAŁE;ŁOBESKI;ZACHODNIOPOMORSKIE;0
3218044;RESKO;ŁOBESKI;ZACHODNIOPOMORSKIE;0
3218045;RESKO;ŁOBESKI;ZACHODNIOPOMORSKIE;0
3261011;KOSZALIN;KOSZALIN;ZACHODNIOPOMORSKIE;120
3262011;SZCZECIN;SZCZECIN;ZACHODNIOPOMORSKIE;1610
3263011;ŚWINOUJŚCIE;ŚWINOUJŚCIE;ZACHODNIOPOMORSKIE;70
