TERYT gminy;gmina;powiat;województwo;Liczba osób
2815052;MAŁDYTY;OSTRÓDZKI;WARMIŃSKO-MAZURSKIE;130
2815064;MIŁAKOWO;OSTRÓDZKI;WARMIŃSKO-MAZURSKIE;70
2815065;MIŁAKOWO;OSTRÓDZKI;WARMIŃSKO-MAZURSKIE;50
2815074;MIŁOMŁYN;OSTRÓDZKI;WARMIŃSKO-MAZURSKIE;60
2815075;MIŁOMŁYN;OSTRÓDZKI;WARMIŃSKO-MAZURSKIE;60
2815084;MORĄG;OSTRÓDZKI;WARMIŃSKO-MAZURSKIE;400
2815085;MORĄG;OSTRÓDZKI;WARMIŃSKO-MAZURSKIE;240
2815092;OSTRÓDA;OSTRÓDZKI;WARMIŃSKO-MAZURSKIE;350
2816014;BIAŁA PISKA;PISKI;WARMIŃSKO-MAZURSKIE;130
2816015;BIAŁA PISKA;PISKI;WARMIŃSKO-MAZURSKIE;190
2816024;ORZYSZ;PISKI;WARMIŃSKO-MAZURSKIE;180
2816025;ORZYSZ;PISKI;WARMIŃSKO-MAZURSKIE;100
2816034;PISZ;PISKI;WARMIŃSKO-MAZURSKIE;640
2816035;PISZ;PISKI;WARMIŃSKO-MAZURSKIE;240
2816044;RUCIANE-NIDA;PISKI;WARMIŃSKO-MAZURSKIE;170
2816045;RUCIANE-NIDA;PISKI;WARMIŃSKO-MAZURSKIE;130
2817011;SZCZYTNO;SZCZYCIEŃSKI;WARMIŃSKO-MAZURSKIE;710
2817022;DŹWIERZUTY;SZCZYCIEŃSKI;WARMIŃSKO-MAZURSKIE;170
2817032;JEDWABNO;SZCZYCIEŃSKI;WARMIŃSKO-MAZURSKIE;120
2817044;PASYM;SZCZYCIEŃSKI;WARMIŃSKO-MAZURSKIE;60
2817045;PASYM;SZCZYCIEŃSKI;WARMIŃSKO-MAZURSKIE;90
2817052;ROZOGI;SZCZYCIEŃSKI;WARMIŃSKO-MAZURSKIE;140
2817062;SZCZYTNO;SZCZYCIEŃSKI;WARMIŃSKO-MAZURSKIE;330
2817072;ŚWIĘTAJNO;SZCZYCIEŃSKI;WARMIŃSKO-MAZURSKIE;170
2817084;WIELBARK;SZCZYCIEŃSKI;WARMIŃSKO-MAZURSKIE;80
2817085;WIELBARK;SZCZYCIEŃSKI;WARMIŃSKO-MAZURSKIE;80
2818012;BANIE MAZURSKIE;GOŁDAPSKI;WARMIŃSKO-MAZURSKIE;120
2818022;DUBENINKI;GOŁDAPSKI;WARMIŃSKO-MAZURSKIE;90
2818034;GOŁDAP;GOŁDAPSKI;WARMIŃSKO-MAZURSKIE;490
2818035;GOŁDAP;GOŁDAPSKI;WARMIŃSKO-MAZURSKIE;170
2819012;BUDRY;WĘGORZEWSKI;WARMIŃSKO-MAZURSKIE;90
2819022;POZEZDRZE;WĘGORZEWSKI;WARMIŃSKO-MAZURSKIE;80
2819034;WĘGORZEWO;WĘGORZEWSKI;WARMIŃSKO-MAZURSKIE;450
2819035;WĘGORZEWO;WĘGORZEWSKI;WARMIŃSKO-MAZURSKIE;170
2861011;ELBLĄG;ELBLĄG;WARMIŃSKO-MAZURSKIE;2690
2862011;OLSZTYN;OLSZTYN;WARMIŃSKO-MAZURSKIE;4550
3001011;CHODZIEŻ;CHODZIESKI;WIELKOPOLSKIE;450
3001024;BUDZYŃ;CHODZIESKI;WIELKOPOLSKIE;80
3001025;BUDZYŃ;CHODZIESKI;WIELKOPOLSKIE;50
3001032;CHODZIEŻ;CHODZIESKI;WIELKOPOLSKIE;100
3001044;MARGONIN;CHODZIESKI;WIELKOPOLSKIE;60
3001045;MARGONIN;CHODZIESKI;WIELKOPOLSKIE;50
3001054;SZAMOCIN;CHODZIESKI;WIELKOPOLSKIE;100
3001055;SZAMOCIN;CHODZIESKI;WIELKOPOLSKIE;40
3002011;CZARNKÓW;CZARNKOWSKO-TRZCIANECKI;WIELKOPOLSKIE;320
3002022;CZARNKÓW;CZARNKOWSKO-TRZCIANECKI;WIELKOPOLSKIE;220
3002032;DRAWSKO;CZARNKOWSKO-TRZCIANECKI;WIELKOPOLSKIE;110
3002044;KRZYŻ WIELKOPOLSKI;CZARNKOWSKO-TRZCIANECKI;WIELKOPOLSKIE;150
3002045;KRZYŻ WIELKOPOLSKI;CZARNKOWSKO-TRZCIANECKI;WIELKOPOLSKIE;60
3002052;LUBASZ;CZARNKOWSKO-TRZCIANECKI;WIELKOPOLSKIE;160
3002062;POŁAJEWO;CZARNKOWSKO-TRZCIANECKI;WIELKOPOLSKIE;90
3002074;TRZCIANKA;CZARNKOWSKO-TRZCIANECKI;WIELKOPOLSKIE;400
3002075;TRZCIANKA;CZARNKOWSKO-TRZCIANECKI;WIELKOPOLSKIE;150
3002084;WIELEŃ;CZARNKOWSKO-TRZCIANECKI;WIELKOPOLSKIE;120
3002085;WIELEŃ;CZARNKOWSKO-TRZCIANECKI;WIELKOPOLSKIE;110
3003011;GNIEZNO;GNIEŹNIEŃSKI;WIELKOPOLSKIE;1260
3003024;CZERNIEJEWO;GNIEŹNIEŃSKI;WIELKOPOLSKIE;40
3003025;CZERNIEJEWO;GNIEŹNIEŃSKI;WIELKOPOLSKIE;50
3003032;GNIEZNO;GNIEŹNIEŃSKI;WIELKOPOLSKIE;200
3003042;KISZKOWO;GNIEŹNIEŃSKI;WIELKOPOLSKIE;100
3003054;KŁECKO;GNIEŹNIEŃSKI;WIELKOPOLSKIE;50
3003055;KŁECKO;GNIEŹNIEŃSKI;WIELKOPOLSKIE;90
3003062;ŁUBOWO;GNIEŹNIEŃSKI;WIELKOPOLSKIE;120
3003072;MIELESZYN;GNIEŹNIEŃSKI;WIELKOPOLSKIE;90
3003082;NIECHANOWO;GNIEŹNIEŃSKI;WIELKOPOLSKIE;110
3003094;TRZEMESZNO;GNIEŹNIEŃSKI;WIELKOPOLSKIE;120
3003095;TRZEMESZNO;GNIEŹNIEŃSKI;WIELKOPOLSKIE;110
3003104;WITKOWO;GNIEŹNIEŃSKI;WIELKOPOLSKIE;200
3003105;WITKOWO;GNIEŹNIEŃSKI;WIELKOPOLSKIE;80
3004014;BOREK WIELKOPOLSKI;GOSTYŃSKI;WIELKOPOLSKIE;80
3004015;BOREK WIELKOPOLSKI;GOSTYŃSKI;WIELKOPOLSKIE;60
3004024;GOSTYŃ;GOSTYŃSKI;WIELKOPOLSKIE;450
3004025;GOSTYŃ;GOSTYŃSKI;WIELKOPOLSKIE;90
3004034;KROBIA;GOSTYŃSKI;WIELKOPOLSKIE;90
3004035;KROBIA;GOSTYŃSKI;WIELKOPOLSKIE;110
3004042;PĘPOWO;GOSTYŃSKI;WIELKOPOLSKIE;70
3004052;PIASKI;GOSTYŃSKI;WIELKOPOLSKIE;160
3004064;POGORZELA;GOSTYŃSKI;WIELKOPOLSKIE;50
3004065;POGORZELA;GOSTYŃSKI;WIELKOPOLSKIE;40
3004074;PONIEC;GOSTYŃSKI;WIELKOPOLSKIE;60
3004075;PONIEC;GOSTYŃSKI;WIELKOPOLSKIE;60
3005012;GRANOWO;GRODZISKI;WIELKOPOLSKIE;80
3005024;GRODZISK WIELKOPOLSKI;GRODZISKI;WIELKOPOLSKIE;250
3005025;GRODZISK WIELKOPOLSKI;GRODZISKI;WIELKOPOLSKIE;80
3005032;KAMIENIEC;GRODZISKI;WIELKOPOLSKIE;70
3005044;RAKONIEWICE;GRODZISKI;WIELKOPOLSKIE;60
3005045;RAKONIEWICE;GRODZISKI;WIELKOPOLSKIE;120
3005054;WIELICHOWO;GRODZISKI;WIELKOPOLSKIE;50
3005055;WIELICHOWO;GRODZISKI;WIELKOPOLSKIE;70
3006014;JARACZEWO;JAROCIŃSKI;WIELKOPOLSKIE;40
3006015;JARACZEWO;JAROCIŃSKI;WIELKOPOLSKIE;100
3006024;JAROCIN;JAROCIŃSKI;WIELKOPOLSKIE;640
3006025;JAROCIN;JAROCIŃSKI;WIELKOPOLSKIE;380
3006032;KOTLIN;JAROCIŃSKI;WIELKOPOLSKIE;140
3006044;ŻERKÓW;JAROCIŃSKI;WIELKOPOLSKIE;50
3006045;ŻERKÓW;JAROCIŃSKI;WIELKOPOLSKIE;120
3007012;BLIZANÓW;KALISKI;WIELKOPOLSKIE;200
3007022;BRZEZINY;KALISKI;WIELKOPOLSKIE;90
3007032;CEKÓW-KOLONIA;KALISKI;WIELKOPOLSKIE;90
3007042;GODZIESZE WIELKIE;KALISKI;WIELKOPOLSKIE;160
3007054;KOŹMINEK;KALISKI;WIELKOPOLSKIE;40
3007055;KOŹMINEK;KALISKI;WIELKOPOLSKIE;90
3007062;LISKÓW;KALISKI;WIELKOPOLSKIE;80
3007072;MYCIELIN;KALISKI;WIELKOPOLSKIE;70
3007084;OPATÓWEK;KALISKI;WIELKOPOLSKIE;90
3007085;OPATÓWEK;KALISKI;WIELKOPOLSKIE;170
3007094;STAWISZYN;KALISKI;WIELKOPOLSKIE;30
3007095;STAWISZYN;KALISKI;WIELKOPOLSKIE;110
3007102;SZCZYTNIKI;KALISKI;WIELKOPOLSKIE;120
3007112;ŻELAZKÓW;KALISKI;WIELKOPOLSKIE;180
3008012;BARANÓW;KĘPIŃSKI;WIELKOPOLSKIE;140
3008022;BRALIN;KĘPIŃSKI;WIELKOPOLSKIE;110
3008034;KĘPNO;KĘPIŃSKI;WIELKOPOLSKIE;330
3008035;KĘPNO;KĘPIŃSKI;WIELKOPOLSKIE;130
3008042;ŁĘKA OPATOWSKA;KĘPIŃSKI;WIELKOPOLSKIE;70
3008052;PERZÓW;KĘPIŃSKI;WIELKOPOLSKIE;60
3008062;RYCHTAL;KĘPIŃSKI;WIELKOPOLSKIE;60
3008072;TRZCINICA;KĘPIŃSKI;WIELKOPOLSKIE;70
3009011;KOŁO;KOLSKI;WIELKOPOLSKIE;550
3009022;BABIAK;KOLSKI;WIELKOPOLSKIE;180
3009032;CHODÓW;KOLSKI;WIELKOPOLSKIE;70
3009044;DĄBIE;KOLSKI;WIELKOPOLSKIE;60
3009045;DĄBIE;KOLSKI;WIELKOPOLSKIE;60
3009052;GRZEGORZEW;KOLSKI;WIELKOPOLSKIE;130
3009064;KŁODAWA;KOLSKI;WIELKOPOLSKIE;190
3009065;KŁODAWA;KOLSKI;WIELKOPOLSKIE;160
3009072;KOŁO;KOLSKI;WIELKOPOLSKIE;170
3009082;KOŚCIELEC;KOLSKI;WIELKOPOLSKIE;120
3009092;OLSZÓWKA;KOLSKI;WIELKOPOLSKIE;90
3009102;OSIEK MAŁY;KOLSKI;WIELKOPOLSKIE;130
3009114;PRZEDECZ;KOLSKI;WIELKOPOLSKIE;40
3009115;PRZEDECZ;KOLSKI;WIELKOPOLSKIE;40
3010014;GOLINA;KONIŃSKI;WIELKOPOLSKIE;90
3010015;GOLINA;KONIŃSKI;WIELKOPOLSKIE;140
3010022;GRODZIEC;KONIŃSKI;WIELKOPOLSKIE;110
3010032;KAZIMIERZ BISKUPI;KONIŃSKI;WIELKOPOLSKIE;290
3010044;KLECZEW;KONIŃSKI;WIELKOPOLSKIE;100
3010045;KLECZEW;KONIŃSKI;WIELKOPOLSKIE;110
3010052;KRAMSK;KONIŃSKI;WIELKOPOLSKIE;210
3010062;KRZYMÓW;KONIŃSKI;WIELKOPOLSKIE;140
3010074;RYCHWAŁ;KONIŃSKI;WIELKOPOLSKIE;50
3010075;RYCHWAŁ;KONIŃSKI;WIELKOPOLSKIE;90
3010082;RZGÓW;KONIŃSKI;WIELKOPOLSKIE;170
3010092;SKULSK;KONIŃSKI;WIELKOPOLSKIE;110
3010104;SOMPOLNO;KONIŃSKI;WIELKOPOLSKIE;90
3010105;SOMPOLNO;KONIŃSKI;WIELKOPOLSKIE;130
3010112;STARE MIASTO;KONIŃSKI;WIELKOPOLSKIE;270
3010124;ŚLESIN;KONIŃSKI;WIELKOPOLSKIE;90
3010125;ŚLESIN;KONIŃSKI;WIELKOPOLSKIE;250
3010132;WIERZBINEK;KONIŃSKI;WIELKOPOLSKIE;130
3010142;WILCZYN;KONIŃSKI;WIELKOPOLSKIE;130
3011011;KOŚCIAN;KOŚCIAŃSKI;WIELKOPOLSKIE;520
3011024;CZEMPIŃ;KOŚCIAŃSKI;WIELKOPOLSKIE;130
3011025;CZEMPIŃ;KOŚCIAŃSKI;WIELKOPOLSKIE;90
3011032;KOŚCIAN;KOŚCIAŃSKI;WIELKOPOLSKIE;220
3011044;KRZYWIŃ;KOŚCIAŃSKI;WIELKOPOLSKIE;30
3011045;KRZYWIŃ;KOŚCIAŃSKI;WIELKOPOLSKIE;120
3011054;ŚMIGIEL;KOŚCIAŃSKI;WIELKOPOLSKIE;90
3011055;ŚMIGIEL;KOŚCIAŃSKI;WIELKOPOLSKIE;180
3012011;SULMIERZYCE;KROTOSZYŃSKI;WIELKOPOLSKIE;50
3012024;KOBYLIN;KROTOSZYŃSKI;WIELKOPOLSKIE;70
3012025;KOBYLIN;KROTOSZYŃSKI;WIELKOPOLSKIE;60
3012034;KOŹMIN WIELKOPOLSKI;KROTOSZYŃSKI;WIELKOPOLSKIE;140
3012035;KOŹMIN WIELKOPOLSKI;KROTOSZYŃSKI;WIELKOPOLSKIE;90
3012044;KROTOSZYN;KROTOSZYŃSKI;WIELKOPOLSKIE;570
3012045;KROTOSZYN;KROTOSZYŃSKI;WIELKOPOLSKIE;180
3012052;ROZDRAŻEW;KROTOSZYŃSKI;WIELKOPOLSKIE;60
3012064;ZDUNY;KROTOSZYŃSKI;WIELKOPOLSKIE;100
3012065;ZDUNY;KROTOSZYŃSKI;WIELKOPOLSKIE;40
3013012;KRZEMIENIEWO;LESZCZYŃSKI;WIELKOPOLSKIE;120
3013022;LIPNO;LESZCZYŃSKI;WIELKOPOLSKIE;160
3013034;OSIECZNA;LESZCZYŃSKI;WIELKOPOLSKIE;50
3013035;OSIECZNA;LESZCZYŃSKI;WIELKOPOLSKIE;130
3013044;RYDZYNA;LESZCZYŃSKI;WIELKOPOLSKIE;70
3013045;RYDZYNA;LESZCZYŃSKI;WIELKOPOLSKIE;120
3013052;ŚWIĘCIECHOWA;LESZCZYŃSKI;WIELKOPOLSKIE;160
3013062;WIJEWO;LESZCZYŃSKI;WIELKOPOLSKIE;50
3013072;WŁOSZAKOWICE;LESZCZYŃSKI;WIELKOPOLSKIE;150
3014012;CHRZYPSKO WIELKIE;MIĘDZYCHODZKI;WIELKOPOLSKIE;60
3014022;KWILCZ;MIĘDZYCHODZKI;WIELKOPOLSKIE;100
3014034;MIĘDZYCHÓD;MIĘDZYCHODZKI;WIELKOPOLSKIE;230
3014035;MIĘDZYCHÓD;MIĘDZYCHODZKI;WIELKOPOLSKIE;140
3014044;SIERAKÓW;MIĘDZYCHODZKI;WIELKOPOLSKIE;130
3014045;SIERAKÓW;MIĘDZYCHODZKI;WIELKOPOLSKIE;50
3015012;KUŚLIN;NOWOTOMYSKI;WIELKOPOLSKIE;70
3015024;LWÓWEK;NOWOTOMYSKI;WIELKOPOLSKIE;60
3015025;LWÓWEK;NOWOTOMYSKI;WIELKOPOLSKIE;100
3015032;MIEDZICHOWO;NOWOTOMYSKI;WIELKOPOLSKIE;50
3015044;NOWY TOMYŚL;NOWOTOMYSKI;WIELKOPOLSKIE;310
3015045;NOWY TOMYŚL;NOWOTOMYSKI;WIELKOPOLSKIE;190
3015054;OPALENICA;NOWOTOMYSKI;WIELKOPOLSKIE;170
3015055;OPALENICA;NOWOTOMYSKI;WIELKOPOLSKIE;90
3015064;ZBĄSZYŃ;NOWOTOMYSKI;WIELKOPOLSKIE;150
3015065;ZBĄSZYŃ;NOWOTOMYSKI;WIELKOPOLSKIE;100
3016014;OBORNIKI;OBORNICKI;WIELKOPOLSKIE;310
3016015;OBORNIKI;OBORNICKI;WIELKOPOLSKIE;220
3016024;ROGOŹNO;OBORNICKI;WIELKOPOLSKIE;190
3016025;ROGOŹNO;OBORNICKI;WIELKOPOLSKIE;90
3016032;RYCZYWÓŁ;OBORNICKI;WIELKOPOLSKIE;120
3017011;OSTRÓW WIELKOPOLSKI;OSTROWSKI;WIELKOPOLSKIE;1580
3017024;NOWE SKALMIERZYCE;OSTROWSKI;WIELKOPOLSKIE;90
3017025;NOWE SKALMIERZYCE;OSTROWSKI;WIELKOPOLSKIE;170
3017034;ODOLANÓW;OSTROWSKI;WIELKOPOLSKIE;110
3017035;ODOLANÓW;OSTROWSKI;WIELKOPOLSKIE;120
3017042;OSTRÓW WIELKOPOLSKI;OSTROWSKI;WIELKOPOLSKIE;300
3017052;PRZYGODZICE;OSTROWSKI;WIELKOPOLSKIE;200
3017064;RASZKÓW;OSTROWSKI;WIELKOPOLSKIE;50
3017065;RASZKÓW;OSTROWSKI;WIELKOPOLSKIE;140
3017072;SIEROSZEWICE;OSTROWSKI;WIELKOPOLSKIE;140
3017082;SOŚNIE;OSTROWSKI;WIELKOPOLSKIE;70
3018012;CZAJKÓW;OSTRZESZOWSKI;WIELKOPOLSKIE;30
3018022;DORUCHÓW;OSTRZESZOWSKI;WIELKOPOLSKIE;100
3018034;GRABÓW NAD PROSNĄ;OSTRZESZOWSKI;WIELKOPOLSKIE;40
3018035;GRABÓW NAD PROSNĄ;OSTRZESZOWSKI;WIELKOPOLSKIE;90
3018042;KOBYLA GÓRA;OSTRZESZOWSKI;WIELKOPOLSKIE;90
3018052;KRASZEWICE;OSTRZESZOWSKI;WIELKOPOLSKIE;80
3018064;MIKSTAT;OSTRZESZOWSKI;WIELKOPOLSKIE;50
3018065;MIKSTAT;OSTRZESZOWSKI;WIELKOPOLSKIE;60
3018074;OSTRZESZÓW;OSTRZESZOWSKI;WIELKOPOLSKIE;280
3018075;OSTRZESZÓW;OSTRZESZOWSKI;WIELKOPOLSKIE;130
3019011;PIŁA;PILSKI;WIELKOPOLSKIE;1950
3019022;BIAŁOŚLIWIE;PILSKI;WIELKOPOLSKIE;90
3019034;KACZORY;PILSKI;WIELKOPOLSKIE;70
3019035;KACZORY;PILSKI;WIELKOPOLSKIE;90
3019044;ŁOBŻENICA;PILSKI;WIELKOPOLSKIE;70
3019045;ŁOBŻENICA;PILSKI;WIELKOPOLSKIE;100
3019054;MIASTECZKO KRAJEŃSKIE;PILSKI;WIELKOPOLSKIE;20
3019055;MIASTECZKO KRAJEŃSKIE;PILSKI;WIELKOPOLSKIE;40
3019062;SZYDŁOWO;PILSKI;WIELKOPOLSKIE;220
3019074;UJŚCIE;PILSKI;WIELKOPOLSKIE;90
3019075;UJŚCIE;PILSKI;WIELKOPOLSKIE;80
3019084;WYRZYSK;PILSKI;WIELKOPOLSKIE;140
3019085;WYRZYSK;PILSKI;WIELKOPOLSKIE;150
3019094;WYSOKA;PILSKI;WIELKOPOLSKIE;60
3019095;WYSOKA;PILSKI;WIELKOPOLSKIE;90
3020014;CHOCZ;PLESZEWSKI;WIELKOPOLSKIE;40
3020015;CHOCZ;PLESZEWSKI;WIELKOPOLSKIE;50
3020022;CZERMIN;PLESZEWSKI;WIELKOPOLSKIE;60
3020034;DOBRZYCA;PLESZEWSKI;WIELKOPOLSKIE;50
3020035;DOBRZYCA;PLESZEWSKI;WIELKOPOLSKIE;70
3020042;GIZAŁKI;PLESZEWSKI;WIELKOPOLSKIE;80
3020052;GOŁUCHÓW;PLESZEWSKI;WIELKOPOLSKIE;180
3020064;PLESZEW;PLESZEWSKI;WIELKOPOLSKIE;380
3020065;PLESZEW;PLESZEWSKI;WIELKOPOLSKIE;210
3021011;LUBOŃ;POZNAŃSKI;WIELKOPOLSKIE;690
3021021;PUSZCZYKOWO;POZNAŃSKI;WIELKOPOLSKIE;230
3021034;BUK;POZNAŃSKI;WIELKOPOLSKIE;120
3021035;BUK;POZNAŃSKI;WIELKOPOLSKIE;100
3021042;CZERWONAK;POZNAŃSKI;WIELKOPOLSKIE;620
3021052;DOPIEWO;POZNAŃSKI;WIELKOPOLSKIE;610
3021062;KLESZCZEWO;POZNAŃSKI;WIELKOPOLSKIE;180
3021072;KOMORNIKI;POZNAŃSKI;WIELKOPOLSKIE;610
3021084;KOSTRZYN;POZNAŃSKI;WIELKOPOLSKIE;170
3021085;KOSTRZYN;POZNAŃSKI;WIELKOPOLSKIE;170
3021094;KÓRNIK;POZNAŃSKI;WIELKOPOLSKIE;150
3021095;KÓRNIK;POZNAŃSKI;WIELKOPOLSKIE;480
3021104;MOSINA;POZNAŃSKI;WIELKOPOLSKIE;280
3021105;MOSINA;POZNAŃSKI;WIELKOPOLSKIE;390
3021114;MUROWANA GOŚLINA;POZNAŃSKI;WIELKOPOLSKIE;250
3021115;MUROWANA GOŚLINA;POZNAŃSKI;WIELKOPOLSKIE;120
3021124;POBIEDZISKA;POZNAŃSKI;WIELKOPOLSKIE;200
3021125;POBIEDZISKA;POZNAŃSKI;WIELKOPOLSKIE;260
3021132;ROKIETNICA;POZNAŃSKI;WIELKOPOLSKIE;420
3021144;STĘSZEW;POZNAŃSKI;WIELKOPOLSKIE;120
3021145;STĘSZEW;POZNAŃSKI;WIELKOPOLSKIE;170
3021152;SUCHY LAS;POZNAŃSKI;WIELKOPOLSKIE;470
3021164;SWARZĘDZ;POZNAŃSKI;WIELKOPOLSKIE;620
3021165;SWARZĘDZ;POZNAŃSKI;WIELKOPOLSKIE;460
3021172;TARNOWO PODGÓRNE;POZNAŃSKI;WIELKOPOLSKIE;630
3022014;BOJANOWO;RAWICKI;WIELKOPOLSKIE;60
3022015;BOJANOWO;RAWICKI;WIELKOPOLSKIE;80
3022024;JUTROSIN;RAWICKI;WIELKOPOLSKIE;50
3022025;JUTROSIN;RAWICKI;WIELKOPOLSKIE;50
3022034;MIEJSKA GÓRKA;RAWICKI;WIELKOPOLSKIE;70
3022035;MIEJSKA GÓRKA;RAWICKI;WIELKOPOLSKIE;70
3022042;PAKOSŁAW;RAWICKI;WIELKOPOLSKIE;70
3022054;RAWICZ;RAWICKI;WIELKOPOLSKIE;460
3022055;RAWICZ;RAWICKI;WIELKOPOLSKIE;170
3023011;SŁUPCA;SŁUPECKI;WIELKOPOLSKIE;320
3023022;LĄDEK;SŁUPECKI;WIELKOPOLSKIE;120
3023032;ORCHOWO;SŁUPECKI;WIELKOPOLSKIE;70
3023042;OSTROWITE;SŁUPECKI;WIELKOPOLSKIE;90
3023052;POWIDZ;SŁUPECKI;WIELKOPOLSKIE;70
3023062;SŁUPCA;SŁUPECKI;WIELKOPOLSKIE;120
3023072;STRZAŁKOWO;SŁUPECKI;WIELKOPOLSKIE;160
3023084;ZAGÓRÓW;SŁUPECKI;WIELKOPOLSKIE;80
3023085;ZAGÓRÓW;SŁUPECKI;WIELKOPOLSKIE;90
3024011;OBRZYCKO;SZAMOTULSKI;WIELKOPOLSKIE;30
3024022;DUSZNIKI;SZAMOTULSKI;WIELKOPOLSKIE;190
3024032;KAŹMIERZ;SZAMOTULSKI;WIELKOPOLSKIE;130
3024042;OBRZYCKO;SZAMOTULSKI;WIELKOPOLSKIE;70
3024054;OSTRORÓG;SZAMOTULSKI;WIELKOPOLSKIE;30
3024055;OSTRORÓG;SZAMOTULSKI;WIELKOPOLSKIE;40
3024064;PNIEWY;SZAMOTULSKI;WIELKOPOLSKIE;160
3024065;PNIEWY;SZAMOTULSKI;WIELKOPOLSKIE;70
3024074;SZAMOTUŁY;SZAMOTULSKI;WIELKOPOLSKIE;350
3024075;SZAMOTUŁY;SZAMOTULSKI;WIELKOPOLSKIE;140
3024084;WRONKI;SZAMOTULSKI;WIELKOPOLSKIE;250
3024085;WRONKI;SZAMOTULSKI;WIELKOPOLSKIE;110
3025012;DOMINOWO;ŚREDZKI;WIELKOPOLSKIE;50
3025022;KRZYKOSY;ŚREDZKI;WIELKOPOLSKIE;90
3025032;NOWE MIASTO NAD WARTĄ;ŚREDZKI;WIELKOPOLSKIE;160
3025044;ŚRODA WIELKOPOLSKA;ŚREDZKI;WIELKOPOLSKIE;320
3025045;ŚRODA WIELKOPOLSKA;ŚREDZKI;WIELKOPOLSKIE;120
3025052;ZANIEMYŚL;ŚREDZKI;WIELKOPOLSKIE;120
3026012;BRODNICA;ŚREMSKI;WIELKOPOLSKIE;70
3026024;DOLSK;ŚREMSKI;WIELKOPOLSKIE;30
3026025;DOLSK;ŚREMSKI;WIELKOPOLSKIE;60
3026034;KSIĄŻ WIELKOPOLSKI;ŚREMSKI;WIELKOPOLSKIE;50
3026035;KSIĄŻ WIELKOPOLSKI;ŚREMSKI;WIELKOPOLSKIE;80
3026044;ŚREM;ŚREMSKI;WIELKOPOLSKIE;530
3026045;ŚREM;ŚREMSKI;WIELKOPOLSKIE;210
3027011;TUREK;TURECKI;WIELKOPOLSKIE;800
3027022;BRUDZEW;TURECKI;WIELKOPOLSKIE;100
3027034;DOBRA;TURECKI;WIELKOPOLSKIE;20
3027035;DOBRA;TURECKI;WIELKOPOLSKIE;70
3027042;KAWĘCZYN;TURECKI;WIELKOPOLSKIE;100
3027052;MALANÓW;TURECKI;WIELKOPOLSKIE;110
3027062;PRZYKONA;TURECKI;WIELKOPOLSKIE;80
3027074;TULISZKÓW;TURECKI;WIELKOPOLSKIE;70
3027075;TULISZKÓW;TURECKI;WIELKOPOLSKIE;90
3027082;TUREK;TURECKI;WIELKOPOLSKIE;220
3027092;WŁADYSŁAWÓW;TURECKI;WIELKOPOLSKIE;160
3028011;WĄGROWIEC;WĄGROWIECKI;WIELKOPOLSKIE;510
3028022;DAMASŁAWEK;WĄGROWIECKI;WIELKOPOLSKIE;110
3028034;GOŁAŃCZ;WĄGROWIECKI;WIELKOPOLSKIE;60
3028035;GOŁAŃCZ;WĄGROWIECKI;WIELKOPOLSKIE;80
3028042;MIEŚCISKO;WĄGROWIECKI;WIELKOPOLSKIE;100
3028054;SKOKI;WĄGROWIECKI;WIELKOPOLSKIE;90
3028055;SKOKI;WĄGROWIECKI;WIELKOPOLSKIE;90
3028062;WAPNO;WĄGROWIECKI;WIELKOPOLSKIE;70
3028072;WĄGROWIEC;WĄGROWIECKI;WIELKOPOLSKIE;210
3029012;PRZEMĘT;WOLSZTYŃSKI;WIELKOPOLSKIE;250
3029022;SIEDLEC;WOLSZTYŃSKI;WIELKOPOLSKIE;140
3029034;WOLSZTYN;WOLSZTYŃSKI;WIELKOPOLSKIE;320
3029035;WOLSZTYN;WOLSZTYŃSKI;WIELKOPOLSKIE;270
3030012;KOŁACZKOWO;WRZESIŃSKI;WIELKOPOLSKIE;90
3030024;MIŁOSŁAW;WRZESIŃSKI;WIELKOPOLSKIE;70
3030025;MIŁOSŁAW;WRZESIŃSKI;WIELKOPOLSKIE;90
3030034;NEKLA;WRZESIŃSKI;WIELKOPOLSKIE;70
3030035;NEKLA;WRZESIŃSKI;WIELKOPOLSKIE;40
3030044;PYZDRY;WRZESIŃSKI;WIELKOPOLSKIE;70
3030045;PYZDRY;WRZESIŃSKI;WIELKOPOLSKIE;60
3030054;WRZEŚNIA;WRZESIŃSKI;WIELKOPOLSKIE;500
3030055;WRZEŚNIA;WRZESIŃSKI;WIELKOPOLSKIE;210
3031011;ZŁOTÓW;ZŁOTOWSKI;WIELKOPOLSKIE;420
3031024;JASTROWIE;ZŁOTOWSKI;WIELKOPOLSKIE;210
3031025;JASTROWIE;ZŁOTOWSKI;WIELKOPOLSKIE;70
3031034;KRAJENKA;ZŁOTOWSKI;WIELKOPOLSKIE;90
3031035;KRAJENKA;ZŁOTOWSKI;WIELKOPOLSKIE;80
3031042;LIPKA;ZŁOTOWSKI;WIELKOPOLSKIE;110
3031054;OKONEK;ZŁOTOWSKI;WIELKOPOLSKIE;90
3031055;OKONEK;ZŁOTOWSKI;WIELKOPOLSKIE;110
3031062;TARNÓWKA;ZŁOTOWSKI;WIELKOPOLSKIE;50
3031072;ZAKRZEWO;ZŁOTOWSKI;WIELKOPOLSKIE;90
3031082;ZŁOTÓW;ZŁOTOWSKI;WIELKOPOLSKIE;160
