TERYT gminy,gmina,powiat,województwo,Liczba osób
201011,BOLESŁAWIEC,BOLESŁAWIECKI,DOLNOŚLĄSKIE,550
201022,BOLESŁAWIEC,BOLESŁAWIECKI,DOLNOŚLĄSKIE,130
201032,GROMADKA,BOLESŁAWIECKI,DOLNOŚLĄSKIE,40
201044,NOWOGRODZIEC,BOLESŁAWIECKI,DOLNOŚLĄSKIE,40
201045,NOWOGRODZIEC,BOLESŁAWIECKI,DOLNOŚLĄSKIE,60
201052,OSIECZNICA,BOLESŁAWIECKI,DOLNOŚLĄSKIE,160
201062,WARTA BOLESŁAWIECKA,BOLESŁAWIECKI,DOLNOŚLĄSKIE,70
202011,BIELAWA,DZIERŻONIOWSKI,DOLNOŚLĄSKIE,250
202021,DZIERŻONIÓW,DZIERŻONIOWSKI,DOLNOŚLĄSKIE,370
202034,PIESZYCE,DZIERŻONIOWSKI,DOLNOŚLĄSKIE,60
202035,PIESZYCE,DZIERŻONIOWSKI,DOLNOŚLĄSKIE,40
202041,PIŁAWA GÓRNA,DZIERŻONIOWSKI,DOLNOŚLĄSKIE,40
202052,DZIERŻONIÓW,DZIERŻONIOWSKI,DOLNOŚLĄSKIE,90
202062,ŁAGIEWNIKI,DZIERŻONIOWSKI,DOLNOŚLĄSKIE,120
202074,NIEMCZA,DZIERŻONIOWSKI,DOLNOŚLĄSKIE,70
202075,NIEMCZA,DZIERŻONIOWSKI,DOLNOŚLĄSKIE,30
203011,GŁOGÓW,GŁOGOWSKI,DOLNOŚLĄSKIE,540
203022,GŁOGÓW,GŁOGOWSKI,DOLNOŚLĄSKIE,50
203032,JERZMANOWA,GŁOGOWSKI,DOLNOŚLĄSKIE,50
203042,KOTLA,GŁOGOWSKI,DOLNOŚLĄSKIE,30
203052,PĘCŁAW,GŁOGOWSKI,DOLNOŚLĄSKIE,10
203062,ŻUKOWICE,GŁOGOWSKI,DOLNOŚLĄSKIE,20
204014,GÓRA,GÓROWSKI,DOLNOŚLĄSKIE,50
204015,GÓRA,GÓROWSKI,DOLNOŚLĄSKIE,30
204022,JEMIELNO,GÓROWSKI,DOLNOŚLĄSKIE,10
204032,NIECHLÓW,GÓROWSKI,DOLNOŚLĄSKIE,10
204044,WĄSOSZ,GÓROWSKI,DOLNOŚLĄSKIE,20
204045,WĄSOSZ,GÓROWSKI,DOLNOŚLĄSKIE,20
205011,JAWOR,JAWORSKI,DOLNOŚLĄSKIE,140
205024,BOLKÓW,JAWORSKI,DOLNOŚLĄSKIE,40
205025,BOLKÓW,JAWORSKI,DOLNOŚLĄSKIE,50
205032,MĘCINKA,JAWORSKI,DOLNOŚLĄSKIE,40
205042,MŚCIWOJÓW,JAWORSKI,DOLNOŚLĄSKIE,20
205052,PASZOWICE,JAWORSKI,DOLNOŚLĄSKIE,40
205062,WĄDROŻE WIELKIE,JAWORSKI,DOLNOŚLĄSKIE,30
206011,KARPACZ,KARKONOSKI,DOLNOŚLĄSKIE,770
206021,KOWARY,KARKONOSKI,DOLNOŚLĄSKIE,100
206031,PIECHOWICE,KARKONOSKI,DOLNOŚLĄSKIE,100
206041,SZKLARSKA PORĘBA,KARKONOSKI,DOLNOŚLĄSKIE,700
206052,JANOWICE WIELKIE,KARKONOSKI,DOLNOŚLĄSKIE,120
206062,JEŻÓW SUDECKI,KARKONOSKI,DOLNOŚLĄSKIE,140
206072,MYSŁAKOWICE,KARKONOSKI,DOLNOŚLĄSKIE,190
206082,PODGÓRZYN,KARKONOSKI,DOLNOŚLĄSKIE,280
206092,STARA KAMIENICA,KARKONOSKI,DOLNOŚLĄSKIE,140
207011,KAMIENNA GÓRA,KAMIENNOGÓRSKI,DOLNOŚLĄSKIE,110
207022,KAMIENNA GÓRA,KAMIENNOGÓRSKI,DOLNOŚLĄSKIE,90
207034,LUBAWKA,KAMIENNOGÓRSKI,DOLNOŚLĄSKIE,40
207035,LUBAWKA,KAMIENNOGÓRSKI,DOLNOŚLĄSKIE,60
207042,MARCISZÓW,KAMIENNOGÓRSKI,DOLNOŚLĄSKIE,40
208011,DUSZNIKI-ZDRÓJ,KŁODZKI,DOLNOŚLĄSKIE,240
208021,KŁODZKO,KŁODZKI,DOLNOŚLĄSKIE,390
208031,KUDOWA-ZDRÓJ,KŁODZKI,DOLNOŚLĄSKIE,400
208041,NOWA RUDA,KŁODZKI,DOLNOŚLĄSKIE,110
208051,POLANICA-ZDRÓJ,KŁODZKI,DOLNOŚLĄSKIE,370
208064,BYSTRZYCA KŁODZKA,KŁODZKI,DOLNOŚLĄSKIE,80
208065,BYSTRZYCA KŁODZKA,KŁODZKI,DOLNOŚLĄSKIE,170
208072,KŁODZKO,KŁODZKI,DOLNOŚLĄSKIE,140
208084,LĄDEK-ZDRÓJ,KŁODZKI,DOLNOŚLĄSKIE,260
208085,LĄDEK-ZDRÓJ,KŁODZKI,DOLNOŚLĄSKIE,70
208092,LEWIN KŁODZKI,KŁODZKI,DOLNOŚLĄSKIE,50
208104,MIĘDZYLESIE,KŁODZKI,DOLNOŚLĄSKIE,30
208105,MIĘDZYLESIE,KŁODZKI,DOLNOŚLĄSKIE,120
208112,NOWA RUDA,KŁODZKI,DOLNOŚLĄSKIE,90
208124,RADKÓW,KŁODZKI,DOLNOŚLĄSKIE,60
208125,RADKÓW,KŁODZKI,DOLNOŚLĄSKIE,80
208134,STRONIE ŚLĄSKIE,KŁODZKI,DOLNOŚLĄSKIE,80
208135,STRONIE ŚLĄSKIE,KŁODZKI,DOLNOŚLĄSKIE,170
208144,SZCZYTNA,KŁODZKI,DOLNOŚLĄSKIE,70
208145,SZCZYTNA,KŁODZKI,DOLNOŚLĄSKIE,50
209011,CHOJNÓW,LEGNICKI,DOLNOŚLĄSKIE,100
209022,CHOJNÓW,LEGNICKI,DOLNOŚLĄSKIE,80
209032,KROTOSZYCE,LEGNICKI,DOLNOŚLĄSKIE,40
209042,KUNICE,LEGNICKI,DOLNOŚLĄSKIE,90
209052,LEGNICKIE POLE,LEGNICKI,DOLNOŚLĄSKIE,40
209062,MIŁKOWICE,LEGNICKI,DOLNOŚLĄSKIE,80
209074,PROCHOWICE,LEGNICKI,DOLNOŚLĄSKIE,40
209075,PROCHOWICE,LEGNICKI,DOLNOŚLĄSKIE,30
209082,RUJA,LEGNICKI,DOLNOŚLĄSKIE,20
210011,LUBAŃ,LUBAŃSKI,DOLNOŚLĄSKIE,160
210021,ŚWIERADÓW-ZDRÓJ,LUBAŃSKI,DOLNOŚLĄSKIE,330
210034,LEŚNA,LUBAŃSKI,DOLNOŚLĄSKIE,40
210035,LEŚNA,LUBAŃSKI,DOLNOŚLĄSKIE,90
210042,LUBAŃ,LUBAŃSKI,DOLNOŚLĄSKIE,40
210054,OLSZYNA,LUBAŃSKI,DOLNOŚLĄSKIE,40
210055,OLSZYNA,LUBAŃSKI,DOLNOŚLĄSKIE,30
210062,PLATERÓWKA,LUBAŃSKI,DOLNOŚLĄSKIE,20
210072,SIEKIERCZYN,LUBAŃSKI,DOLNOŚLĄSKIE,30
211011,LUBIN,LUBIŃSKI,DOLNOŚLĄSKIE,770
211022,LUBIN,LUBIŃSKI,DOLNOŚLĄSKIE,190
211032,RUDNA,LUBIŃSKI,DOLNOŚLĄSKIE,50
211044,ŚCINAWA,LUBIŃSKI,DOLNOŚLĄSKIE,40
211045,ŚCINAWA,LUBIŃSKI,DOLNOŚLĄSKIE,10
212014,GRYFÓW ŚLĄSKI,LWÓWECKI,DOLNOŚLĄSKIE,60
212015,GRYFÓW ŚLĄSKI,LWÓWECKI,DOLNOŚLĄSKIE,30
212024,LUBOMIERZ,LWÓWECKI,DOLNOŚLĄSKIE,10
212025,LUBOMIERZ,LWÓWECKI,DOLNOŚLĄSKIE,30
212034,LWÓWEK ŚLĄSKI,LWÓWECKI,DOLNOŚLĄSKIE,90
212035,LWÓWEK ŚLĄSKI,LWÓWECKI,DOLNOŚLĄSKIE,70
212044,MIRSK,LWÓWECKI,DOLNOŚLĄSKIE,30
212045,MIRSK,LWÓWECKI,DOLNOŚLĄSKIE,90
212054,WLEŃ,LWÓWECKI,DOLNOŚLĄSKIE,20
212055,WLEŃ,LWÓWECKI,DOLNOŚLĄSKIE,50
213012,CIESZKÓW,MILICKI,DOLNOŚLĄSKIE,40
213022,KROŚNICE,MILICKI,DOLNOŚLĄSKIE,50
213034,MILICZ,MILICKI,DOLNOŚLĄSKIE,130
213035,MILICZ,MILICKI,DOLNOŚLĄSKIE,110
214011,OLEŚNICA,OLEŚNICKI,DOLNOŚLĄSKIE,530
214024,BIERUTÓW,OLEŚNICKI,DOLNOŚLĄSKIE,20
214025,BIERUTÓW,OLEŚNICKI,DOLNOŚLĄSKIE,30
214032,DOBROSZYCE,OLEŚNICKI,DOLNOŚLĄSKIE,100
214042,DZIADOWA KŁODA,OLEŚNICKI,DOLNOŚLĄSKIE,40
214054,MIĘDZYBÓRZ,OLEŚNICKI,DOLNOŚLĄSKIE,20
214055,MIĘDZYBÓRZ,OLEŚNICKI,DOLNOŚLĄSKIE,10
214062,OLEŚNICA,OLEŚNICKI,DOLNOŚLĄSKIE,200
214074,SYCÓW,OLEŚNICKI,DOLNOŚLĄSKIE,130
214075,SYCÓW,OLEŚNICKI,DOLNOŚLĄSKIE,80
214084,TWARDOGÓRA,OLEŚNICKI,DOLNOŚLĄSKIE,110
214085,TWARDOGÓRA,OLEŚNICKI,DOLNOŚLĄSKIE,50
215011,OŁAWA,OŁAWSKI,DOLNOŚLĄSKIE,480
215022,DOMANIÓW,OŁAWSKI,DOLNOŚLĄSKIE,30
215034,JELCZ-LASKOWICE,OŁAWSKI,DOLNOŚLĄSKIE,220
215035,JELCZ-LASKOWICE,OŁAWSKI,DOLNOŚLĄSKIE,200
215042,OŁAWA,OŁAWSKI,DOLNOŚLĄSKIE,180
216014,CHOCIANÓW,POLKOWICKI,DOLNOŚLĄSKIE,30
216015,CHOCIANÓW,POLKOWICKI,DOLNOŚLĄSKIE,30
216022,GAWORZYCE,POLKOWICKI,DOLNOŚLĄSKIE,30
216032,GRĘBOCICE,POLKOWICKI,DOLNOŚLĄSKIE,30
216044,POLKOWICE,POLKOWICKI,DOLNOŚLĄSKIE,230
216045,POLKOWICE,POLKOWICKI,DOLNOŚLĄSKIE,50
216054,PRZEMKÓW,POLKOWICKI,DOLNOŚLĄSKIE,30
216055,PRZEMKÓW,POLKOWICKI,DOLNOŚLĄSKIE,20
216062,RADWANICE,POLKOWICKI,DOLNOŚLĄSKIE,40
217012,BORÓW,STRZELIŃSKI,DOLNOŚLĄSKIE,60
217022,KONDRATOWICE,STRZELIŃSKI,DOLNOŚLĄSKIE,20
217032,PRZEWORNO,STRZELIŃSKI,DOLNOŚLĄSKIE,40
217044,STRZELIN,STRZELIŃSKI,DOLNOŚLĄSKIE,130
217045,STRZELIN,STRZELIŃSKI,DOLNOŚLĄSKIE,70
217054,WIĄZÓW,STRZELIŃSKI,DOLNOŚLĄSKIE,20
217055,WIĄZÓW,STRZELIŃSKI,DOLNOŚLĄSKIE,20
218012,KOSTOMŁOTY,ŚREDZKI,DOLNOŚLĄSKIE,80
218022,MALCZYCE,ŚREDZKI,DOLNOŚLĄSKIE,50
218034,MIĘKINIA,ŚREDZKI,DOLNOŚLĄSKIE,70
218035,MIĘKINIA,ŚREDZKI,DOLNOŚLĄSKIE,640
218044,ŚRODA ŚLĄSKA,ŚREDZKI,DOLNOŚLĄSKIE,130
218045,ŚRODA ŚLĄSKA,ŚREDZKI,DOLNOŚLĄSKIE,100
218052,UDANIN,ŚREDZKI,DOLNOŚLĄSKIE,40
219011,ŚWIDNICA,ŚWIDNICKI,DOLNOŚLĄSKIE,730
219021,ŚWIEBODZICE,ŚWIDNICKI,DOLNOŚLĄSKIE,260
219032,DOBROMIERZ,ŚWIDNICKI,DOLNOŚLĄSKIE,40
219044,JAWORZYNA ŚLĄSKA,ŚWIDNICKI,DOLNOŚLĄSKIE,60
219045,JAWORZYNA ŚLĄSKA,ŚWIDNICKI,DOLNOŚLĄSKIE,50
219052,MARCINOWICE,ŚWIDNICKI,DOLNOŚLĄSKIE,110
219064,STRZEGOM,ŚWIDNICKI,DOLNOŚLĄSKIE,160
219065,STRZEGOM,ŚWIDNICKI,DOLNOŚLĄSKIE,90
219072,ŚWIDNICA,ŚWIDNICKI,DOLNOŚLĄSKIE,140
219084,ŻARÓW,ŚWIDNICKI,DOLNOŚLĄSKIE,90
219085,ŻARÓW,ŚWIDNICKI,DOLNOŚLĄSKIE,70
220014,OBORNIKI ŚLĄSKIE,TRZEBNICKI,DOLNOŚLĄSKIE,220
220015,OBORNIKI ŚLĄSKIE,TRZEBNICKI,DOLNOŚLĄSKIE,350
220024,PRUSICE,TRZEBNICKI,DOLNOŚLĄSKIE,20
220025,PRUSICE,TRZEBNICKI,DOLNOŚLĄSKIE,80
220034,TRZEBNICA,TRZEBNICKI,DOLNOŚLĄSKIE,300
220035,TRZEBNICA,TRZEBNICKI,DOLNOŚLĄSKIE,130
220042,WISZNIA MAŁA,TRZEBNICKI,DOLNOŚLĄSKIE,440
220052,ZAWONIA,TRZEBNICKI,DOLNOŚLĄSKIE,140
220064,ŻMIGRÓD,TRZEBNICKI,DOLNOŚLĄSKIE,90
220065,ŻMIGRÓD,TRZEBNICKI,DOLNOŚLĄSKIE,60
221011,BOGUSZÓW-GORCE,WAŁBRZYSKI,DOLNOŚLĄSKIE,100
221021,JEDLINA-ZDRÓJ,WAŁBRZYSKI,DOLNOŚLĄSKIE,90
221031,SZCZAWNO-ZDRÓJ,WAŁBRZYSKI,DOLNOŚLĄSKIE,190
221042,CZARNY BÓR,WAŁBRZYSKI,DOLNOŚLĄSKIE,90
221054,GŁUSZYCA,WAŁBRZYSKI,DOLNOŚLĄSKIE,40
221055,GŁUSZYCA,WAŁBRZYSKI,DOLNOŚLĄSKIE,50
221064,MIEROSZÓW,WAŁBRZYSKI,DOLNOŚLĄSKIE,40
221065,MIEROSZÓW,WAŁBRZYSKI,DOLNOŚLĄSKIE,90
221072,STARE BOGACZOWICE,WAŁBRZYSKI,DOLNOŚLĄSKIE,50
221082,WALIM,WAŁBRZYSKI,DOLNOŚLĄSKIE,100
222014,BRZEG DOLNY,WOŁOWSKI,DOLNOŚLĄSKIE,240
222015,BRZEG DOLNY,WOŁOWSKI,DOLNOŚLĄSKIE,30
222022,WIŃSKO,WOŁOWSKI,DOLNOŚLĄSKIE,40
222034,WOŁÓW,WOŁOWSKI,DOLNOŚLĄSKIE,130
222035,WOŁÓW,WOŁOWSKI,DOLNOŚLĄSKIE,70
223012,CZERNICA,WROCŁAWSKI,DOLNOŚLĄSKIE,1260
223022,DŁUGOŁĘKA,WROCŁAWSKI,DOLNOŚLĄSKIE,1720
223032,JORDANÓW ŚLĄSKI,WROCŁAWSKI,DOLNOŚLĄSKIE,70
223044,KĄTY WROCŁAWSKIE,WROCŁAWSKI,DOLNOŚLĄSKIE,180
223045,KĄTY WROCŁAWSKIE,WROCŁAWSKI,DOLNOŚLĄSKIE,850
223052,KOBIERZYCE,WROCŁAWSKI,DOLNOŚLĄSKIE,1040
223062,MIETKÓW,WROCŁAWSKI,DOLNOŚLĄSKIE,70
223074,SOBÓTKA,WROCŁAWSKI,DOLNOŚLĄSKIE,210
223075,SOBÓTKA,WROCŁAWSKI,DOLNOŚLĄSKIE,160
223084,SIECHNICE,WROCŁAWSKI,DOLNOŚLĄSKIE,530
223085,SIECHNICE,WROCŁAWSKI,DOLNOŚLĄSKIE,660
223092,ŻÓRAWINA,WROCŁAWSKI,DOLNOŚLĄSKIE,510
224014,BARDO,ZĄBKOWICKI,DOLNOŚLĄSKIE,40
224015,BARDO,ZĄBKOWICKI,DOLNOŚLĄSKIE,30
224022,CIEPŁOWODY,ZĄBKOWICKI,DOLNOŚLĄSKIE,30
224034,KAMIENIEC ZĄBKOWICKI,ZĄBKOWICKI,DOLNOŚLĄSKIE,50
224035,KAMIENIEC ZĄBKOWICKI,ZĄBKOWICKI,DOLNOŚLĄSKIE,20
224042,STOSZOWICE,ZĄBKOWICKI,DOLNOŚLĄSKIE,60
224054,ZĄBKOWICE ŚLĄSKIE,ZĄBKOWICKI,DOLNOŚLĄSKIE,190
224055,ZĄBKOWICE ŚLĄSKIE,ZĄBKOWICKI,DOLNOŚLĄSKIE,60
224064,ZIĘBICE,ZĄBKOWICKI,DOLNOŚLĄSKIE,70
224065,ZIĘBICE,ZĄBKOWICKI,DOLNOŚLĄSKIE,80
224074,ZŁOTY STOK,ZĄBKOWICKI,DOLNOŚLĄSKIE,30
224075,ZŁOTY STOK,ZĄBKOWICKI,DOLNOŚLĄSKIE,20
225011,ZAWIDÓW,ZGORZELECKI,DOLNOŚLĄSKIE,40
225021,ZGORZELEC,ZGORZELECKI,DOLNOŚLĄSKIE,720
225034,BOGATYNIA,ZGORZELECKI,DOLNOŚLĄSKIE,100
225035,BOGATYNIA,ZGORZELECKI,DOLNOŚLĄSKIE,40
225044,PIEŃSK,ZGORZELECKI,DOLNOŚLĄSKIE,30
225045,PIEŃSK,ZGORZELECKI,DOLNOŚLĄSKIE,20
225052,SULIKÓW,ZGORZELECKI,DOLNOŚLĄSKIE,50
225064,WĘGLINIEC,ZGORZELECKI,DOLNOŚLĄSKIE,20
225065,WĘGLINIEC,ZGORZELECKI,DOLNOŚLĄSKIE,30
225072,ZGORZELEC,ZGORZELECKI,DOLNOŚLĄSKIE,100
226011,WOJCIESZÓW,ZŁOTORYJSKI,DOLNOŚLĄSKIE,20
226021,ZŁOTORYJA,ZŁOTORYJSKI,DOLNOŚLĄSKIE,130
226032,PIELGRZYMKA,ZŁOTORYJSKI,DOLNOŚLĄSKIE,10
226044,ŚWIERZAWA,ZŁOTORYJSKI,DOLNOŚLĄSKIE,10
226045,ŚWIERZAWA,ZŁOTORYJSKI,DOLNOŚLĄSKIE,40
226052,ZAGRODNO,ZŁOTORYJSKI,DOLNOŚLĄSKIE,20
226062,ZŁOTORYJA,ZŁOTORYJSKI,DOLNOŚLĄSKIE,40
261011,JELENIA GÓRA,JELENIA GÓRA,DOLNOŚLĄSKIE,1450
262011,LEGNICA,LEGNICA,DOLNOŚLĄSKIE,1290
264011,WROCŁAW,WROCŁAW,DOLNOŚLĄSKIE,56950
265011,WAŁBRZYCH,WAŁBRZYCH,DOLNOŚLĄSKIE,870
401011,ALEKSANDRÓW KUJAWSKI,ALEKSANDROWSKI,KUJAWSKO-POMORSKIE,150
401021,CIECHOCINEK,ALEKSANDROWSKI,KUJAWSKO-POMORSKIE,900
401031,NIESZAWA,ALEKSANDROWSKI,KUJAWSKO-POMORSKIE,10
401042,ALEKSANDRÓW KUJAWSKI,ALEKSANDROWSKI,KUJAWSKO-POMORSKIE,70
401052,BĄDKOWO,ALEKSANDROWSKI,KUJAWSKO-POMORSKIE,20
401062,KONECK,ALEKSANDROWSKI,KUJAWSKO-POMORSKIE,20
401072,RACIĄŻEK,ALEKSANDROWSKI,KUJAWSKO-POMORSKIE,30
401082,WAGANIEC,ALEKSANDROWSKI,KUJAWSKO-POMORSKIE,10
401092,ZAKRZEWO,ALEKSANDROWSKI,KUJAWSKO-POMORSKIE,30
402011,BRODNICA,BRODNICKI,KUJAWSKO-POMORSKIE,320
402022,BOBROWO,BRODNICKI,KUJAWSKO-POMORSKIE,50
402032,BRODNICA,BRODNICKI,KUJAWSKO-POMORSKIE,90
402042,BRZOZIE,BRODNICKI,KUJAWSKO-POMORSKIE,60
402054,GÓRZNO,BRODNICKI,KUJAWSKO-POMORSKIE,10
402055,GÓRZNO,BRODNICKI,KUJAWSKO-POMORSKIE,30
402062,BARTNICZKA,BRODNICKI,KUJAWSKO-POMORSKIE,30
402074,JABŁONOWO POMORSKIE,BRODNICKI,KUJAWSKO-POMORSKIE,20
402075,JABŁONOWO POMORSKIE,BRODNICKI,KUJAWSKO-POMORSKIE,10
402082,OSIEK,BRODNICKI,KUJAWSKO-POMORSKIE,10
402092,ŚWIEDZIEBNIA,BRODNICKI,KUJAWSKO-POMORSKIE,20
402102,ZBICZNO,BRODNICKI,KUJAWSKO-POMORSKIE,100
403012,BIAŁE BŁOTA,BYDGOSKI,KUJAWSKO-POMORSKIE,540
403022,DĄBROWA CHEŁMIŃSKA,BYDGOSKI,KUJAWSKO-POMORSKIE,80
403032,DOBRCZ,BYDGOSKI,KUJAWSKO-POMORSKIE,190
403044,KORONOWO,BYDGOSKI,KUJAWSKO-POMORSKIE,100
403045,KORONOWO,BYDGOSKI,KUJAWSKO-POMORSKIE,110
403052,NOWA WIEŚ WIELKA,BYDGOSKI,KUJAWSKO-POMORSKIE,160
403062,OSIELSKO,BYDGOSKI,KUJAWSKO-POMORSKIE,540
403072,SICIENKO,BYDGOSKI,KUJAWSKO-POMORSKIE,110
403084,SOLEC KUJAWSKI,BYDGOSKI,KUJAWSKO-POMORSKIE,130
403085,SOLEC KUJAWSKI,BYDGOSKI,KUJAWSKO-POMORSKIE,20
404011,CHEŁMNO,CHEŁMIŃSKI,KUJAWSKO-POMORSKIE,230
404022,CHEŁMNO,CHEŁMIŃSKI,KUJAWSKO-POMORSKIE,20
404032,KIJEWO KRÓLEWSKIE,CHEŁMIŃSKI,KUJAWSKO-POMORSKIE,30
404042,LISEWO,CHEŁMIŃSKI,KUJAWSKO-POMORSKIE,20
404052,PAPOWO BISKUPIE,CHEŁMIŃSKI,KUJAWSKO-POMORSKIE,10
404062,STOLNO,CHEŁMIŃSKI,KUJAWSKO-POMORSKIE,20
404072,UNISŁAW,CHEŁMIŃSKI,KUJAWSKO-POMORSKIE,60
405011,GOLUB-DOBRZYŃ,GOLUBSKO-DOBRZYŃSKI,KUJAWSKO-POMORSKIE,50
405022,CIECHOCIN,GOLUBSKO-DOBRZYŃSKI,KUJAWSKO-POMORSKIE,50
405032,GOLUB-DOBRZYŃ,GOLUBSKO-DOBRZYŃSKI,KUJAWSKO-POMORSKIE,40
405044,KOWALEWO POMORSKIE,GOLUBSKO-DOBRZYŃSKI,KUJAWSKO-POMORSKIE,20
405045,KOWALEWO POMORSKIE,GOLUBSKO-DOBRZYŃSKI,KUJAWSKO-POMORSKIE,30
405052,RADOMIN,GOLUBSKO-DOBRZYŃSKI,KUJAWSKO-POMORSKIE,20
405062,ZBÓJNO,GOLUBSKO-DOBRZYŃSKI,KUJAWSKO-POMORSKIE,30
406012,GRUDZIĄDZ,GRUDZIĄDZKI,KUJAWSKO-POMORSKIE,110
406022,GRUTA,GRUDZIĄDZKI,KUJAWSKO-POMORSKIE,30
406034,ŁASIN,GRUDZIĄDZKI,KUJAWSKO-POMORSKIE,30
406035,ŁASIN,GRUDZIĄDZKI,KUJAWSKO-POMORSKIE,10
406044,RADZYŃ CHEŁMIŃSKI,GRUDZIĄDZKI,KUJAWSKO-POMORSKIE,10
406045,RADZYŃ CHEŁMIŃSKI,GRUDZIĄDZKI,KUJAWSKO-POMORSKIE,10
406052,ROGÓŹNO,GRUDZIĄDZKI,KUJAWSKO-POMORSKIE,20
406062,ŚWIECIE NAD OSĄ,GRUDZIĄDZKI,KUJAWSKO-POMORSKIE,10
407011,INOWROCŁAW,INOWROCŁAWSKI,KUJAWSKO-POMORSKIE,590
407022,DĄBROWA BISKUPIA,INOWROCŁAWSKI,KUJAWSKO-POMORSKIE,30
407034,GNIEWKOWO,INOWROCŁAWSKI,KUJAWSKO-POMORSKIE,60
407035,GNIEWKOWO,INOWROCŁAWSKI,KUJAWSKO-POMORSKIE,50
407042,INOWROCŁAW,INOWROCŁAWSKI,KUJAWSKO-POMORSKIE,80
407054,JANIKOWO,INOWROCŁAWSKI,KUJAWSKO-POMORSKIE,40
407055,JANIKOWO,INOWROCŁAWSKI,KUJAWSKO-POMORSKIE,10
407064,KRUSZWICA,INOWROCŁAWSKI,KUJAWSKO-POMORSKIE,40
407065,KRUSZWICA,INOWROCŁAWSKI,KUJAWSKO-POMORSKIE,20
407074,PAKOŚĆ,INOWROCŁAWSKI,KUJAWSKO-POMORSKIE,50
407075,PAKOŚĆ,INOWROCŁAWSKI,KUJAWSKO-POMORSKIE,20
407082,ROJEWO,INOWROCŁAWSKI,KUJAWSKO-POMORSKIE,30
407092,ZŁOTNIKI KUJAWSKIE,INOWROCŁAWSKI,KUJAWSKO-POMORSKIE,40
408011,LIPNO,LIPNOWSKI,KUJAWSKO-POMORSKIE,50
408022,BOBROWNIKI,LIPNOWSKI,KUJAWSKO-POMORSKIE,10
408032,CHROSTKOWO,LIPNOWSKI,KUJAWSKO-POMORSKIE,10
408044,DOBRZYŃ NAD WISŁĄ,LIPNOWSKI,KUJAWSKO-POMORSKIE,10
408045,DOBRZYŃ NAD WISŁĄ,LIPNOWSKI,KUJAWSKO-POMORSKIE,30
408052,KIKÓŁ,LIPNOWSKI,KUJAWSKO-POMORSKIE,40
408062,LIPNO,LIPNOWSKI,KUJAWSKO-POMORSKIE,30
408074,SKĘPE,LIPNOWSKI,KUJAWSKO-POMORSKIE,60
408075,SKĘPE,LIPNOWSKI,KUJAWSKO-POMORSKIE,70
408082,TŁUCHOWO,LIPNOWSKI,KUJAWSKO-POMORSKIE,30
408092,WIELGIE,LIPNOWSKI,KUJAWSKO-POMORSKIE,40
409012,DĄBROWA,MOGILEŃSKI,KUJAWSKO-POMORSKIE,30
409022,JEZIORA WIELKIE,MOGILEŃSKI,KUJAWSKO-POMORSKIE,20
409034,MOGILNO,MOGILEŃSKI,KUJAWSKO-POMORSKIE,90
409035,MOGILNO,MOGILEŃSKI,KUJAWSKO-POMORSKIE,60
409044,STRZELNO,MOGILEŃSKI,KUJAWSKO-POMORSKIE,40
409045,STRZELNO,MOGILEŃSKI,KUJAWSKO-POMORSKIE,60
410014,KCYNIA,NAKIELSKI,KUJAWSKO-POMORSKIE,20
410015,KCYNIA,NAKIELSKI,KUJAWSKO-POMORSKIE,30
410024,MROCZA,NAKIELSKI,KUJAWSKO-POMORSKIE,30
410025,MROCZA,NAKIELSKI,KUJAWSKO-POMORSKIE,20
410034,NAKŁO NAD NOTECIĄ,NAKIELSKI,KUJAWSKO-POMORSKIE,120
410035,NAKŁO NAD NOTECIĄ,NAKIELSKI,KUJAWSKO-POMORSKIE,90
410042,SADKI,NAKIELSKI,KUJAWSKO-POMORSKIE,20
410054,SZUBIN,NAKIELSKI,KUJAWSKO-POMORSKIE,70
410055,SZUBIN,NAKIELSKI,KUJAWSKO-POMORSKIE,170
411011,RADZIEJÓW,RADZIEJOWSKI,KUJAWSKO-POMORSKIE,50
411022,BYTOŃ,RADZIEJOWSKI,KUJAWSKO-POMORSKIE,40
411032,DOBRE,RADZIEJOWSKI,KUJAWSKO-POMORSKIE,20
411042,OSIĘCINY,RADZIEJOWSKI,KUJAWSKO-POMORSKIE,50
411054,PIOTRKÓW KUJAWSKI,RADZIEJOWSKI,KUJAWSKO-POMORSKIE,30
411055,PIOTRKÓW KUJAWSKI,RADZIEJOWSKI,KUJAWSKO-POMORSKIE,30
411062,RADZIEJÓW,RADZIEJOWSKI,KUJAWSKO-POMORSKIE,20
411072,TOPÓLKA,RADZIEJOWSKI,KUJAWSKO-POMORSKIE,70
412011,RYPIN,RYPIŃSKI,KUJAWSKO-POMORSKIE,120
412022,BRZUZE,RYPIŃSKI,KUJAWSKO-POMORSKIE,40
412032,ROGOWO,RYPIŃSKI,KUJAWSKO-POMORSKIE,40
412042,RYPIN,RYPIŃSKI,KUJAWSKO-POMORSKIE,30
412052,SKRWILNO,RYPIŃSKI,KUJAWSKO-POMORSKIE,40
412062,WĄPIELSK,RYPIŃSKI,KUJAWSKO-POMORSKIE,20
413014,KAMIEŃ KRAJEŃSKI,SĘPOLEŃSKI,KUJAWSKO-POMORSKIE,20
413015,KAMIEŃ KRAJEŃSKI,SĘPOLEŃSKI,KUJAWSKO-POMORSKIE,40
